year,scenario,utilization_rate,congestion_rate
2025,NT,0.6396582675811386,0.5198151629072683
2030,NT,0.6453956868884461,0.5155858395989975
2040,DE,0.6597834681665568,0.5175438596491229
2040,GA,0.6529850620532729,0.5164473684210527
2040,NT,0.6583592512115987,0.5173872180451128
2050,DE,0.6642481025767274,0.5176221804511278
2050,GA,0.6571068941629806,0.5161340852130326
