year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,272570297.1997183,13007531.13726376,1040602490.9811009,2152064400.281529,3192666891.26263
2030,NT,292141592.5018053,11666253.24014173,933300259.2113384,1957952259.9312189,2891252519.142557
2040,DE,363285390.8014564,18460692.631637037,1476855410.530963,3058473821.0156784,4535329231.546641
2040,GA,323891018.86308306,13141058.29989372,1051284663.9914976,2218598501.462717,3269883165.4542146
2040,NT,354858158.7059443,17250160.918867987,1380012873.509439,2872247762.632736,4252260636.142175
2050,DE,391103499.0986948,21618759.428606905,1729500754.2885523,3566436578.8506308,5295937333.139183
2050,GA,347620326.72597456,15027739.986237885,1202219198.8990307,2541351409.8537483,3743570608.752779
