Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,52936343402.36829,,4610.806689977646,133.88091945648193,4611.450051784515,4745.330971240997,1895688,1440348,3869565,0,0,0,2
EV,52383906795.70621,,553.703467130661,73.56745767593384,553.9735286235809,627.5409862995148,632328,823312,2150346,0,0,0,2
EEV,56976682400.74245,,9.076595067977903,140.32808589935303,9.744110822677612,150.07219672203064,1895688,1440348,3869565,0,0,0,2
EVPI,52676359429.19688,,568.6813364426295,86.321071823438,569.1269178390503,655.4479896624883,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,126640402.61312906,,95.57941110072868,5.615225800853404,95.52243316413195,91.76471090492352,326198.1493509735,2.0655911179772892,44418.471400983624,0.0,0.0,0.0,0.0
