year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,282531389.76552594,22395365.404870838,1791629232.389667,4142964697.514004,5934593929.903671
2030,NT,302169027.50368947,16214536.994977906,1297162959.5982325,3057380238.249221,4354543197.847454
2040,DE,377588506.33950037,23357684.167160936,1868614733.3728747,4275995250.141665,6144609983.51454
2040,GA,335815079.0698713,16707064.798247634,1336565183.8598106,3116391511.799776,4452956695.659587
2040,NT,368659101.0238145,21874450.16352764,1749956013.0822113,4018626185.7256265,5768582198.8078375
2050,DE,407546973.8175571,25636904.77934593,2050952382.3476746,4658279482.831475,6709231865.179151
2050,GA,361429046.1814119,18120750.93431411,1449660074.7451286,3342546261.3455687,4792206336.090697
