year,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_co2_emission_cost,total_production_cost,total_production_cost_with_emission,total_cost
2025,72342.30642737215,48215.912814403644,51,34,5165934911.153493,282531389.76552594,22395365.404870838,1791629232.389667,4142964697.514004,5934593929.903671,11100528841.057163
2030,72342.30642737215,39349.968775799185,51,24,4214569307.001857,302169027.50368947,16214536.994977906,1297162959.5982325,3057380238.249221,4354543197.847454,8569112504.849311
2040,72342.30642737215,20014.775817215912,51,17,1664810498.7328765,360687562.14439535,20646399.7096454,1651711976.7716322,3803670982.555689,5455382959.327321,7120193458.060198
2050,72342.30642737215,10286.906270904306,51,12,411999754.90677935,384488009.9994845,21878827.85683002,1750306228.5464015,4000412872.0885224,5750719100.634924,6162718855.541703
