year,scenario,utilization_rate,congestion_rate
2025,NT,0.6494355180326866,0.49694548872180455
2030,NT,0.7029512796742723,0.5209116541353384
2040,DE,0.7027497995340586,0.5207158521303259
2040,GA,0.7039065815633418,0.5182487468671679
2040,NT,0.7027942054429002,0.5203634085213034
2050,DE,0.7036751189831151,0.5267073934837093
2050,GA,0.7038140050963938,0.5212640977443609
