year,scenario,utilization_rate,congestion_rate
2025,NT,0.6357182369910314,0.5163690476190477
2030,NT,0.64221670130229,0.5135494987468672
2040,DE,0.6542397493565131,0.5156641604010025
2040,GA,0.6478056958448689,0.518718671679198
2040,NT,0.6532322824224037,0.5151159147869674
2050,DE,0.6589995100514859,0.5206766917293234
2050,GA,0.6523245883727745,0.5160557644110276
