year,battery,node,MC,capital_cost,hour_capacity,cdrate,P_discharge_max,P_discharge_min,P_charge_max,P_charge_min,SOC_max,SOC_min,delta,eta_charge,eta_discharge,new_capacity,cum_new_capacity,total_capacity
2025,ES1 0 bat,ES1 0,0,21958.9249402013,2,1.0,100000000,0,100000000.0,0,0.9,0.1,4.168664498693797e-05,0.98,0.97,32829.99877458558,32829.99877458558,32829.99877458558
2030,ES1 0 bat,ES1 0,0,21948.9249402013,2,1.0,100000000,0,100000000.0,0,0.9,0.1,4.168664498693797e-05,0.98,0.97,0.0,32829.99877458558,32829.99877458558
2040,ES1 0 bat,ES1 0,0,21938.9249402013,2,1.0,100000000,0,100000000.0,0,0.9,0.1,4.168664498693797e-05,0.98,0.97,0.0,32829.99877458558,32829.99877458558
2050,ES1 0 bat,ES1 0,0,21928.9249402013,2,1.0,100000000,0,100000000.0,0,0.9,0.1,4.168664498693797e-05,0.98,0.97,0.0,32829.99877458558,32829.99877458558
2025,PT1 0 bat,PT1 0,0,21958.9249402013,2,1.0,100000000,0,100000000.0,0,0.9,0.1,4.168664498693797e-05,0.98,0.97,57772.91762484719,57772.91762484719,57772.91762484719
2030,PT1 0 bat,PT1 0,0,21948.9249402013,2,1.0,100000000,0,100000000.0,0,0.9,0.1,4.168664498693797e-05,0.98,0.97,0.0,57772.91762484719,57772.91762484719
2040,PT1 0 bat,PT1 0,0,21938.9249402013,2,1.0,100000000,0,100000000.0,0,0.9,0.1,4.168664498693797e-05,0.98,0.97,0.0,57772.91762484719,57772.91762484719
2050,PT1 0 bat,PT1 0,0,21928.9249402013,2,1.0,100000000,0,100000000.0,0,0.9,0.1,4.168664498693797e-05,0.98,0.97,0.0,57772.91762484719,57772.91762484719
