year,battery,value
2025,ES1 0 bat,0.0
2035,ES1 0 bat,0.0
2045,ES1 0 bat,29158.30192836652
2025,PT1 0 bat,0.0
2035,PT1 0 bat,0.0
2045,PT1 0 bat,16879.059011202437
