year,week,hour,branch,value
2045,42,5,35,-10000.0
2045,42,6,35,-10000.0
2045,42,7,35,-10000.0
2045,42,8,35,-8982.796887200162
2045,42,9,35,-9442.881575712476
2045,42,10,35,-9778.90622031474
2045,42,11,35,-9694.85263938156
2045,42,12,35,-10000.0
2045,42,13,35,-10000.0
2045,42,14,35,-10000.0
2045,42,15,35,-10000.0
2045,42,16,35,-10000.0
2045,42,17,35,-9062.95884721079
2045,42,18,35,-10000.0
2045,42,19,35,-8368.10970652212
2045,42,20,35,-9701.192071337715
2045,42,21,35,-10000.0
2045,42,22,35,-10000.0
2045,42,23,35,-10000.0
2045,42,24,35,-10000.0
2045,42,25,35,-10000.0
2045,42,26,35,-10000.0
2045,42,27,35,-10000.0
2045,42,28,35,-10000.0
2045,42,29,35,-10000.0
2045,42,30,35,-10000.0
2045,42,31,35,-10000.0
2045,42,32,35,-10000.0
2045,42,33,35,-10000.0
2045,42,34,35,-10000.0
2045,42,35,35,-10000.0
2045,42,36,35,-10000.0
2045,42,37,35,-10000.0
2045,42,38,35,-10000.0
2045,42,39,35,-10000.0
2045,42,40,35,-10000.0
2045,42,41,35,-9858.817450962553
2045,42,42,35,-8356.411995530107
2045,42,43,35,-9654.332771801468
2045,42,44,35,-10000.0
2045,42,45,35,-10000.0
2045,42,46,35,-10000.0
2045,42,47,35,-10000.0
2045,42,48,35,-10000.0
2045,42,49,35,-10000.0
2045,42,50,35,-10000.0
2045,42,51,35,-10000.0
2045,42,52,35,-10000.0
2045,42,53,35,-10000.0
2045,42,54,35,-10000.0
2045,42,55,35,-10000.0
2045,42,56,35,-10000.0
2045,42,57,35,-10000.0
2045,42,58,35,-10000.0
2045,42,59,35,-10000.0
2045,42,60,35,-10000.0
2045,42,61,35,-10000.0
2045,42,62,35,-10000.0
2045,42,63,35,-10000.0
2045,42,64,35,-9836.252567721844
2045,42,65,35,-9741.369479456014
2045,42,66,35,-10000.0
2045,42,67,35,-10000.0
2045,42,68,35,-10000.0
2045,42,69,35,-10000.0
2045,42,70,35,-10000.0
2045,42,71,35,-10000.0
2045,42,72,35,-10000.0
2045,42,73,35,-10000.0
2045,42,74,35,-10000.0
2045,42,75,35,-10000.0
2045,42,76,35,-10000.0
2045,42,77,35,-10000.0
2045,42,78,35,-10000.0
2045,42,79,35,-8525.567786343958
2045,42,80,35,-8755.789764928777
2045,42,81,35,-9126.46657209541
2045,42,82,35,-9096.275726446784
2045,42,83,35,-10000.0
2045,42,84,35,-10000.0
2045,42,85,35,-9729.01979183033
2045,42,86,35,-9006.605251267056
2045,42,87,35,-8396.32131887731
2045,42,88,35,-7982.550086550914
2045,42,89,35,-10000.0
2045,42,90,35,-10000.0
2045,42,91,35,-10000.0
2045,42,92,35,-7140.287526229906
2045,42,93,35,-8725.809677561247
2045,42,94,35,-10000.0
2045,42,95,35,-10000.0
2045,42,96,35,-10000.0
2045,42,97,35,-10000.0
2045,42,98,35,-10000.0
2045,42,99,35,-10000.0
2045,42,100,35,-10000.0
2045,42,101,35,-10000.0
2045,42,102,35,-10000.0
2045,42,103,35,-10000.0
2045,42,104,35,-10000.0
2045,42,105,35,-10000.0
2045,42,106,35,-10000.0
2045,42,107,35,-10000.0
2045,42,108,35,-10000.0
2045,42,109,35,-10000.0
2045,42,110,35,-10000.0
2045,42,111,35,-10000.0
2045,42,112,35,-10000.0
2045,42,113,35,-10000.0
2045,42,114,35,-10000.0
2045,42,115,35,-10000.0
2045,42,116,35,-10000.0
2045,42,117,35,-10000.0
2045,42,118,35,-10000.0
2045,42,119,35,-10000.0
2045,42,120,35,-10000.0
2045,42,121,35,-10000.0
2045,42,122,35,-10000.0
2045,42,123,35,-10000.0
2045,42,124,35,-10000.0
2045,42,125,35,-10000.0
2045,42,126,35,-10000.0
2045,42,127,35,-10000.0
2045,42,128,35,-10000.0
2045,42,129,35,-10000.0
2045,42,130,35,-10000.0
2045,42,131,35,-10000.0
2045,42,132,35,-8173.5223694048145
2045,42,133,35,-4779.836878086149
2045,42,134,35,-6426.010910041485
2045,42,135,35,-10000.0
2045,42,136,35,-10000.0
2045,42,137,35,-10000.0
2045,42,138,35,-10000.0
2045,42,139,35,-10000.0
2045,42,140,35,-10000.0
2045,42,141,35,-10000.0
2045,42,142,35,-10000.0
2045,42,143,35,-10000.0
2045,42,144,35,-10000.0
2045,42,145,35,-10000.0
2045,42,146,35,-10000.0
2045,42,147,35,-10000.0
2045,42,148,35,-10000.0
2045,42,149,35,-10000.0
2045,42,150,35,-10000.0
2045,42,151,35,-10000.0
2045,42,152,35,-10000.0
2045,42,153,35,-10000.0
2045,42,154,35,-10000.0
2045,42,155,35,-10000.0
2045,42,156,35,-7956.6331859570855
2045,42,157,35,-7415.15556212402
2045,42,158,35,-9867.172301903372
2045,42,159,35,-10000.0
2045,42,160,35,-10000.0
2045,42,161,35,-10000.0
2045,42,162,35,-10000.0
2045,42,163,35,-10000.0
2045,42,164,35,-10000.0
2045,42,165,35,-10000.0
2045,42,166,35,-10000.0
2045,42,167,35,-10000.0
