year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,2175928394.9008565,195111726.07049206,725682.7207667604,1554543.176934325,0.0,412220.36764014984,2373732567.2366896
2030,2629003440.559922,264025529.99167508,783172.1883285572,1647755.8539612442,0.0,412220.36764014984,2895872118.9615273
2040,4230137447.1167893,550572801.0237769,867320.9259288461,1901868.4044749727,0.0,412220.36764014984,4783891657.838611
2050,4940177111.427906,696893592.5498374,893640.7571976486,1990141.917712769,0.0,412220.36764014984,5640366707.020294
