year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,242322224.99049777,0.0,0.0,2802739.9678510944,2802739.9678510944
2030,NT,274597223.5893329,0.0,0.0,2779665.4616970853,2779665.4616970853
2040,DE,343148051.5556685,0.0,0.0,3310956.7074149163,3310956.7074149163
2040,GA,306154232.07964706,0.0,0.0,2803795.2125870395,2803795.2125870395
2040,NT,335299991.4453934,0.0,0.0,3202323.986653106,3202323.986653106
2050,DE,371644043.3391407,0.0,0.0,3309202.399061917,3309202.399061917
2050,GA,329947142.8318768,0.0,0.0,2754335.4425245635,2754335.4425245635
