year,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_co2_emission_cost,total_production_cost,total_production_cost_with_emission,total_cost
2025,48228.20428491477,35930.68154354781,51,41,3972938224.491391,282258955.9895847,25142625.280482553,3519967539.2675576,4898221209.822471,8418188749.090028,12391126973.581419
2030,48228.20428491477,33015.37769151583,51,35,3559498653.2720923,300817782.5072425,20739998.65505296,2903599811.707414,4036527662.046831,6940127473.754246,10499626127.026339
2040,48228.20428491477,26826.812517199458,51,26,2867949292.419713,359071122.59774023,24066346.148330677,3369288460.7662945,4684378204.266269,8053666665.032564,10921615957.452278
2050,48228.20428491477,9167.91286149083,51,13,575318798.233067,382999070.28331447,25505439.06471419,3570761469.059986,4935512264.586096,8506273733.646083,9081592531.87915
