year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,39210661.14239077,0.0,47150928.29527959,98286491.69911629,38308206.11648513,51594248.445902884,274550535.69917464
2030,27887411.999438047,0.0,46294878.971305445,100428304.18965831,41015474.6134276,78888876.17685899,294514945.9506884
2040,38242362.33820495,1351238.7023552957,51080045.1093345,125806640.94219787,41015474.613427594,93806726.09069212,351302487.7962123
2050,44729817.529813126,935214.9707383072,54506192.140993655,136481041.9960345,41015474.6134276,96495265.02566323,374163006.27667046
