,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,85.991,642,92.1090387374462,1.2407235621521335
1,85.991,109.809,0,0.0,0.0
2,109.809,133.628,0,0.0,0.0
3,133.628,157.446,0,0.0,0.0
4,157.446,181.264,0,0.0,0.0
5,181.264,205.083,0,0.0,0.0
6,205.083,228.901,0,0.0,0.0
7,228.901,252.72,0,0.0,0.0
8,252.72,276.538,0,0.0,0.0
9,276.538,300.357,0,0.0,0.0
10,300.357,324.175,0,0.0,0.0
11,324.175,347.993,0,0.0,0.0
12,347.993,371.812,0,0.0,0.0
13,371.812,395.63,0,0.0,0.0
14,395.63,419.449,0,0.0,0.0
15,419.449,443.267,0,0.0,0.0
16,443.267,467.085,0,0.0,0.0
17,467.085,490.904,0,0.0,0.0
18,490.904,514.722,0,0.0,0.0
19,514.722,538.541,0,0.0,0.0
20,538.541,562.359,0,0.0,0.0
21,562.359,586.177,0,0.0,0.0
22,586.177,609.996,0,0.0,0.0
23,609.996,633.814,0,0.0,0.0
24,633.814,657.633,0,0.0,0.0
25,657.633,681.451,0,0.0,0.0
26,681.451,705.269,0,0.0,0.0
27,705.269,729.088,0,0.0,0.0
28,729.088,752.906,0,0.0,0.0
29,752.906,776.725,0,0.0,0.0
30,776.725,800.543,0,0.0,0.0
31,800.543,824.361,0,0.0,0.0
32,824.361,848.18,0,0.0,0.0
33,848.18,871.998,0,0.0,0.0
34,871.998,895.817,0,0.0,0.0
35,895.817,919.635,0,0.0,0.0
36,919.635,943.454,0,0.0,0.0
37,943.454,967.272,0,0.0,0.0
38,967.272,991.09,0,0.0,0.0
39,991.09,1014.909,0,0.0,0.0
40,1014.909,1038.727,0,0.0,0.0
41,1038.727,1062.546,0,0.0,0.0
42,1062.546,1086.364,0,0.0,0.0
43,1086.364,1110.182,0,0.0,0.0
44,1110.182,1134.001,0,0.0,0.0
45,1134.001,1157.819,0,0.0,0.0
46,1157.819,1181.638,0,0.0,0.0
47,1181.638,1205.456,0,0.0,0.0
48,1205.456,1229.274,0,0.0,0.0
49,1229.274,1253.093,0,0.0,0.0
50,1253.093,1276.911,0,0.0,0.0
51,1276.911,1300.73,0,0.0,0.0
52,1300.73,1324.548,0,0.0,0.0
53,1324.548,1348.366,0,0.0,0.0
54,1348.366,1372.185,0,0.0,0.0
55,1372.185,1396.003,0,0.0,0.0
56,1396.003,1419.822,0,0.0,0.0
57,1419.822,1443.64,0,0.0,0.0
58,1443.64,1467.458,0,0.0,0.0
59,1467.458,1491.277,0,0.0,0.0
60,1491.277,1515.095,0,0.0,0.0
61,1515.095,1538.914,0,0.0,0.0
62,1538.914,1562.732,0,0.0,0.0
63,1562.732,1586.55,0,0.0,0.0
64,1586.55,1610.369,0,0.0,0.0
65,1610.369,1634.187,0,0.0,0.0
66,1634.187,1658.006,0,0.0,0.0
67,1658.006,1681.824,0,0.0,0.0
68,1681.824,1705.643,0,0.0,0.0
69,1705.643,1729.461,0,0.0,0.0
70,1729.461,1753.279,0,0.0,0.0
71,1753.279,1777.098,0,0.0,0.0
72,1777.098,1800.916,0,0.0,0.0
73,1800.916,1824.735,0,0.0,0.0
74,1824.735,1848.553,0,0.0,0.0
75,1848.553,1872.371,0,0.0,0.0
76,1872.371,1896.19,0,0.0,0.0
77,1896.19,1920.008,0,0.0,0.0
78,1920.008,1943.827,0,0.0,0.0
79,1943.827,1967.645,0,0.0,0.0
80,1967.645,1991.463,0,0.0,0.0
81,1991.463,2015.282,0,0.0,0.0
82,2015.282,2039.1,0,0.0,0.0
83,2039.1,2062.919,0,0.0,0.0
84,2062.919,2086.737,0,0.0,0.0
85,2086.737,2110.555,0,0.0,0.0
86,2110.555,2134.374,0,0.0,0.0
87,2134.374,2158.192,0,0.0,0.0
88,2158.192,2182.011,0,0.0,0.0
89,2182.011,2205.829,0,0.0,0.0
90,2205.829,2229.647,0,0.0,0.0
91,2229.647,2253.466,0,0.0,0.0
92,2253.466,2277.284,0,0.0,0.0
93,2277.284,2301.103,0,0.0,0.0
94,2301.103,2324.921,1,0.1434720229555237,0.001932591218305504
95,2324.921,2348.74,5,0.7173601147776184,0.00966295609152752
96,2348.74,2372.558,6,0.860832137733142,0.011595547309833025
97,2372.558,2396.376,13,1.8651362984218076,0.02512368583797155
98,2396.376,2420.195,18,2.582496413199426,0.03478664192949907
99,2420.195,2444.013,12,1.721664275466284,0.02319109461966605
