,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,85.991,642,92.1090387374462,1.2407235621521335
98,2396.376,2420.195,18,2.582496413199426,0.03478664192949907
97,2372.558,2396.376,13,1.8651362984218076,0.02512368583797155
99,2420.195,2444.013,12,1.721664275466284,0.02319109461966605
96,2348.74,2372.558,6,0.860832137733142,0.011595547309833025
95,2324.921,2348.74,5,0.7173601147776184,0.00966295609152752
94,2301.103,2324.921,1,0.1434720229555237,0.001932591218305504
4,157.446,181.264,0,0.0,0.0
63,1562.732,1586.55,0,0.0,0.0
72,1777.098,1800.916,0,0.0,0.0
