year,scenario,utilization_rate,congestion_rate
2025,NT,0.2554528293294356,0.01785714285714286
2030,NT,0.3004469135564598,0.03571428571428572
2040,DE,0.3643281261425286,0.10714285714285715
2040,GA,0.37075921390783845,0.10416666666666667
2040,NT,0.36570215045333193,0.1130952380952381
2050,DE,0.3624510122187332,0.08630952380952382
2050,GA,0.37223394672222887,0.12202380952380953
