,lower_bound,upper_bound,count,percent_of_high,percent_of_total
49,5047.766,5140.578,30,54.54545454545454,0.028988868274582563
2,685.623,778.435,11,20.0,0.010629251700680272
48,4954.955,5047.766,11,20.0,0.010629251700680272
47,4862.143,4954.955,3,5.454545454545454,0.0028988868274582563
37,3934.027,4026.839,0,0.0,0.0
28,3098.724,3191.535,0,0.0,0.0
29,3191.535,3284.347,0,0.0,0.0
30,3284.347,3377.158,0,0.0,0.0
31,3377.158,3469.97,0,0.0,0.0
32,3469.97,3562.781,0,0.0,0.0
