year,scenario,utilization_rate,congestion_rate
2025,NT,0.6775695076251945,0.4974154135338346
2030,NT,0.7484086917389219,0.5332863408521303
2040,DE,0.7466910490793822,0.54656171679198
2040,GA,0.7486962147960651,0.5388862781954887
2040,NT,0.7473386736932371,0.5438988095238096
2050,DE,0.7456991944590978,0.5513001253132833
2050,GA,0.7480681815097621,0.543389724310777
