Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,28118462047.45756,,934.1994061470032,50.85248041152954,934.4081590175628,985.2606394290924,693616,480036,1310252,0,0,0,2
EV,27886294390.60945,,251.7462170124054,25.98347806930542,251.8298568725586,277.813334941864,231280,274348,725780,0,0,0,2
EEV,28336016708.461773,,12.232639074325562,50.22087931632996,12.419439315795898,62.640318632125854,693616,480036,1310252,0,0,0,2
EVPI,27935257964.688793,,271.9502997795741,31.355730017026264,272.07805478572845,303.4337848027547,539504.0,274353.3333333333,768788.0,0.0,0.0,0.0,2.0
EVPI std,1087264096.4366906,,18.67916873007511,2.074041362131109,18.672507151841174,17.766835524559948,119374.6418901435,2.065591117977289,16656.92677536886,0.0,0.0,0.0,0.0
