year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,46128807.68186401,1332259.0652254806,35822649.12982196,103079693.99574164,37397835.33564296,51524038.56528252,275285283.7735786
2030,NT,31572180.220976654,1424319.7053367337,36512916.78948408,108638126.68131995,39386359.81502452,77881482.36184292,295415385.57398486
2040,DE,17148709.06439276,1046902.6230797259,14742898.511920914,48539118.932760604,13128786.605008172,28296570.492818225,122902986.2299804
2040,GA,11970387.666732097,683996.3542345932,12951338.846385045,42861956.272691965,13128786.605008172,27749416.13609892,109345881.8811508
2040,NT,15929734.385234855,982752.1062040483,14285230.644948669,47461580.67370776,13128786.605008172,28219343.390172224,120007427.80527574
2050,DE,30742218.518561453,1907919.900490657,23354250.52257724,80338386.91475788,19693179.90751226,42741690.25167823,198777646.0155777
2050,GA,20648803.966445923,1373680.2558358004,21332573.883325018,70721153.1807419,19693179.90751226,42543031.6442643,176312422.8381252
