year,scenario,utilization_rate,congestion_rate
2025,NT,0.6722610652157848,0.49271616541353386
2030,NT,0.744582825242331,0.5397869674185465
2040,DE,0.7458963329072108,0.5451127819548872
2040,GA,0.7479099070485584,0.5471882832080202
2040,NT,0.7464052228926366,0.5445645363408522
2050,DE,0.7445357794197691,0.5453477443609023
2050,GA,0.7467044802189499,0.5451127819548872
