year,generator,dual_value
2025,ES1 4 offwind-ac,-152992.62193876668
2025,ES1 4 onwind,-106853.73311173372
2025,ES1 2 onwind,-61200.02681185724
2025,PT1 1 ror,-43040.75156123376
2025,ES1 5 solar,-40373.233812380335
2025,ES1 2 solar,-39961.70189956334
2025,ES1 6 solar,-39594.9472394459
2025,PT1 0 ror,-39482.537968041215
2025,PT1 1 solar,-39394.40609141454
2025,ES1 8 solar,-38813.30029096629
2025,ES1 3 solar,-37915.46003604865
2025,ES1 7 solar,-35708.66958821207
2025,ES1 0 solar,-35060.474084926216
2025,PT1 0 solar,-31587.94913264485
2025,PT1 0 offwind-ac,-28805.92970797261
2025,ES1 1 solar,-26734.83967090169
2025,PT1 1 onwind,-25648.06164282277
2025,ES1 4 solar,-25064.862880143817
2025,PT1 1 offwind-ac,-3847.621975985196
2025,ES1 1 onwind,-1508.1703624801412
2030,ES1 4 offwind-ac,-52904.528884309504
2030,ES1 4 onwind,-43176.67510106607
2030,ES1 2 onwind,-15642.208423439304
2030,ES1 2 solar,-8586.566394414418
2030,ES1 5 solar,-8533.75424742796
2030,ES1 6 solar,-8332.597376679829
2030,PT1 1 solar,-8126.891277120931
2030,ES1 8 solar,-8053.760820427296
2030,ES1 3 solar,-6847.613178296599
2030,ES1 7 solar,-5295.551947271262
2030,ES1 0 solar,-5011.184323105777
2030,PT1 0 solar,-3354.745285302368
2030,ES1 1 solar,-508.1715495846329
2030,ES1 4 solar,-90.94705367813005
2040,ES1 4 onwind,-4677.245401269349
