year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,113518671.88032144,10500031.923621688,40256460.38740334,73114572.40958676,15130152.62365348,29131692.362209402,281651581.5867961
2030,95864761.46343549,6365939.715706579,48909615.206713155,90794264.64607501,20173536.831537973,38842256.48294587,300950374.346414
2040,113740239.29419142,10942172.753975395,55521228.2288423,109262536.41132353,21556155.985825446,48552820.60368233,359575153.27784044
2050,120797444.19625984,12576442.89389786,55780573.64377281,114575921.86555643,21556155.98582544,58263384.724418804,383549923.3097312
