year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,113518671.88032144,10500031.923621688,40256460.38740334,73114572.40958676,15130152.62365348,29131692.362209402,281651581.5867961
2030,NT,95864761.46343549,6365939.715706579,48909615.206713155,90794264.64607501,20173536.831537973,38842256.48294587,300950374.346414
2040,DE,41782875.23607753,4431715.682506914,18805053.969465815,37131367.07391414,7185385.328608482,16184273.534560777,125520670.82513365
2040,GA,32287465.194139794,2506671.457260655,18030477.854023445,35330812.23632836,7185385.328608482,16184273.534560777,111525085.60492152
2040,NT,39669898.863974094,4003785.6142078247,18685696.405353047,36800357.10108101,7185385.328608482,16184273.534560777,122529396.84778523
2050,DE,68591108.1868741,7803366.029349694,28372739.651641354,58698646.532703005,10778077.99291272,29131692.362209402,203375630.75569028
2050,GA,52206336.009385735,4773076.864548165,27407833.992131453,55877275.33285342,10778077.99291272,29131692.362209402,180174292.55404088
