year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,6232450455.018585,581669950.2900851,603846.90581105,1096718.5861438,0.0,291316.92362209404,6816112287.724247
2030,5261816846.685618,352653769.52373326,733644.2281006973,1361913.9696911233,0.0,388422.5648294587,5616954596.971973
2040,6251254142.060331,606163212.4709823,832818.4234326346,1638938.0461698505,0.0,485528.2060368234,6860374639.206953
2050,6647845318.892378,696696825.8889296,836708.6046565921,1718638.8279833437,0.0,582633.8472441881,7347680126.061191
