Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,22338017090.103306,,486.6383821964264,134.31899642944336,487.1649894714356,621.4839859008789,1895688,1440348,3869565,0,0,0,2
EV,22030741590.90272,,157.9802749156952,69.52762603759766,158.21145105361938,227.73907709121704,632328,823312,2150346,0,0,0,2
EEV,24005666821.911488,,4.338500022888184,133.64718914031982,4.909615755081177,138.556804895401,1895688,1440348,3869565,0,0,0,2
EVPI,22099222448.272,,164.52841953436533,82.37019979953766,164.92468706766763,247.2948868672053,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,1001379045.9950807,,13.464293358106497,5.02040852022824,13.45496715043984,13.009365960441842,326198.1493509735,2.065591117977289,44418.471400983624,0.0,0.0,0.0,0.0
