Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
37623948502.234825,,906.2650270462036,220.96985363960266,907.2978587150574,1128.26771235466,3258416,2960508,7782901,0,0,0,2
