Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,136491415439.15256,,3312.233092069626,141.57185006141663,3313.0162205696106,3454.588070631027,1895688,1440348,3869565,0,0,0,2
EV,135765646179.73116,,530.4282619953156,73.59830927848816,530.712121963501,604.3104312419891,632328,823312,2150346,0,0,0,2
EEV,140826442884.3754,,36.325835943222046,140.8660774230957,37.01510858535767,177.88118600845337,1895688,1440348,3869565,0,0,0,2
EVPI,135961995499.4793,,1491.9949385325115,87.04623361428578,1492.4492859840393,1579.495519598325,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,671990814.3391447,,1619.1740520970848,5.578638031493019,1619.2142130843758,1622.256226489635,326198.1493509735,2.065591117977289,44418.471400983624,0.0,0.0,0.0,0.0
