snapshot,88,89,90,91,92,93,95,96,97,99,100,101,102,103,104,105,106,107,219,100 new,101 new,102 new,103 new,104 new,105 new,106 new,107 new,219 new,88 new,89 new,90 new,91 new,92 new,93 new,95 new,96 new,97 new,99 new
2013-01-01 00:00:00,1291.1286774560476,1926.2134220641337,8043.643950349867,-7775.522485338205,1698.1026117405274,-2009.6433795312269,5094.307835221583,7448.749484965407,-1480.4662421242865,-12646.3957663834,11171.72770881926,600.3295688592252,-9974.076600667966,3396.205223481055,-8758.6345237143,678.2874175909928,704.2070942216205,-1698.1026117405274,3239.120917534563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 01:00:00,2189.658630928575,1108.0793271950743,-1022.204332978381,7775.522485338205,1698.1026117405274,-8267.078504526251,5094.307835221583,-1238.856842504647,-1641.3457033302911,12646.3957663834,-6374.582834438764,-6035.156556447729,5481.364266577093,3396.205223481055,1837.7280076648003,15183.36886103794,3172.7706693046694,1698.1026117405274,5746.667339282054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 02:00:00,2189.658630928575,1186.1940010083435,-802.7527207302564,7775.522485338205,1698.1026117405274,-8267.078504526251,5094.307835221583,-769.3380275952277,-1766.2745521539055,12646.3957663834,-7404.419817456872,-4768.913458546485,5630.7730382339,3396.205223481055,1151.5032476332763,16083.955299884547,3172.7706693046694,1698.1026117405274,5872.211222480937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 03:00:00,2189.658630928575,1251.689372475871,-671.0899900279474,7775.522485338205,1698.1026117405274,-8267.078504526251,5094.307835221583,-488.8068615785596,-1830.3918684074652,12646.3957663834,-7976.9462129788335,-3942.74735874891,5724.661023140507,3396.205223481055,705.524967065785,16633.413353667565,3172.7706693046694,1698.1026117405274,5978.606083795532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 04:00:00,2189.658630928575,1311.88122560389,-618.669096089111,7775.522485338205,1698.1026117405274,-8267.078504526251,5094.307835221583,-305.355304525101,-1865.8268827990742,12646.3957663834,-8383.513544182619,-3319.2383256926746,5759.069700852237,3396.205223481055,329.91731616484685,17062.436695997952,3172.7706693046694,1698.1026117405274,6043.171227592027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 05:00:00,2189.658630928575,1329.8484642707326,-627.708912483934,7775.522485338205,1698.1026117405274,-8267.078504526251,5094.307835221583,-292.54783351435617,-1834.181945158627,12646.3957663834,-5427.648070893726,-6112.613825935953,5758.663698755343,3396.205223481055,330.12154938135245,17044.122795984782,3172.7706693046694,1698.1026117405274,6081.960657019217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 06:00:00,2189.658630928575,1312.424603614064,-664.7806029568255,7775.522485338205,1698.1026117405274,-8267.078504526251,5094.307835221583,-259.40264151592964,-1781.8348016651344,12646.3957663834,-8279.701986693415,-3108.140329318363,5739.2770986286705,3396.205223481055,337.9337162489519,16977.54571177747,3172.7706693046694,1698.1026117405274,6086.858447889817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 07:00:00,2189.658630928575,1320.5424274715488,-630.7660833633663,7775.522485338205,1698.1026117405274,-8267.078504526251,5094.307835221583,-56.990669424441876,-1799.2349604753745,12646.3957663834,-8436.885453405965,-2779.3874751607013,5765.768735450973,3396.205223481055,143.7963098224718,17131.1181134809,3172.7706693046694,1698.1026117405274,6188.446120320406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 08:00:00,2189.658630928575,1443.8475329256135,-625.7100168685929,7775.522485338205,1698.1026117405274,-8267.078504526251,5094.307835221583,195.99620456485354,-1822.0743535912316,12646.3957663834,-4892.855269913376,-6257.991598722712,5747.295640042317,3396.205223481055,-265.13740766041883,17607.863225640307,3172.7706693046694,1698.1026117405274,6132.400565089238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 09:00:00,2189.658630928575,1614.993305596413,-611.5534856572422,7775.522485338205,1698.1026117405274,-8267.078504526251,5094.307835221583,432.74793057444003,-1678.1382841076647,12646.3957663834,-9421.563092573182,-1886.8630183919058,5723.054848234064,3396.205223481055,-655.0413936077612,17994.602905021835,3172.7706693046694,1698.1026117405274,6077.65031661928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
