,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,125.051,308,70.0,0.2976190476190476
8,565.199,628.077,36,8.181818181818182,0.03478664192949907
18,1193.981,1256.86,30,6.8181818181818175,0.028988868274582563
67,4275.017,4337.895,23,5.227272727272727,0.022224799010513295
9,628.077,690.955,8,1.8181818181818181,0.007730364873222016
68,4337.895,4400.773,7,1.5909090909090908,0.006764069264069264
66,4212.139,4275.017,6,1.3636363636363635,0.0057977736549165125
97,6161.365,6224.243,4,0.9090909090909091,0.003865182436611008
69,4400.773,4463.652,4,0.9090909090909091,0.003865182436611008
17,1131.103,1193.981,3,0.6818181818181818,0.0028988868274582563
