line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.994904586736927,0.9672619047619048
88,DE,2050,0.9936810009110121,0.9598214285714287
88,GA,2040,0.9956895649405172,0.9761904761904763
88,GA,2050,0.9950848204250657,0.9717261904761906
88,NT,2025,0.998402560264327,0.9910714285714287
88,NT,2030,0.9971168255292733,0.9761904761904763
88,NT,2040,0.9951017859606842,0.96875
89,DE,2040,0.6933995332081484,0.19196428571428573
89,DE,2050,0.6871604868067431,0.18452380952380953
89,GA,2040,0.7099158922286423,0.19642857142857142
89,GA,2050,0.699175041315413,0.193452380952381
89,NT,2025,0.6998605471155305,0.07142857142857144
89,NT,2030,0.7248789295620318,0.19791666666666666
89,NT,2040,0.6961628967871658,0.18898809523809526
90,DE,2040,0.49785822260493523,0.07142857142857144
90,DE,2050,0.5283208536710937,0.0818452380952381
90,GA,2040,0.4555891181521304,0.052083333333333336
90,GA,2050,0.4825537950571556,0.06547619047619048
90,NT,2025,0.35505603090307813,0.022321428571428575
90,NT,2030,0.41987659518674975,0.049107142857142856
90,NT,2040,0.48996830613410514,0.06845238095238096
91,DE,2040,0.9829182848757814,0.9077380952380952
91,DE,2050,0.9837819624352296,0.8973214285714286
91,GA,2040,0.9800371037833631,0.8824404761904762
91,GA,2050,0.9819382842738614,0.8943452380952381
91,NT,2025,0.9897612964205609,0.9464285714285715
91,NT,2030,0.9779881604084291,0.875
91,NT,2040,0.9823785562033129,0.9032738095238095
92,DE,2040,0.8797087110325875,0.787202380952381
92,DE,2050,0.9072490434842182,0.8125
92,GA,2040,0.9073925595629514,0.824404761904762
92,GA,2050,0.8844534548770759,0.7886904761904762
92,NT,2025,0.820947399588903,0.6473214285714286
92,NT,2030,0.8825492666621129,0.7723214285714286
92,NT,2040,0.8832863693424027,0.7752976190476191
93,DE,2040,1.0,1.0
93,DE,2050,1.0,1.0
93,GA,2040,1.0,1.0
93,GA,2050,1.0,1.0
93,NT,2025,1.0,1.0
93,NT,2030,1.0,1.0
93,NT,2040,1.0,1.0
95,DE,2040,0.9773947879165745,0.9479166666666666
95,DE,2050,0.9715446053662359,0.9434523809523809
95,GA,2040,0.9832458885489009,0.9672619047619048
95,GA,2050,0.9791484900646181,0.9538690476190476
95,NT,2025,0.9978548939475199,0.9940476190476191
95,NT,2030,0.9844986403490483,0.9732142857142857
95,NT,2040,0.9783217887525292,0.9508928571428572
96,DE,2040,0.29033832395426223,0.0
96,DE,2050,0.30703779889050375,0.0
96,GA,2040,0.2640885851021272,0.0
96,GA,2050,0.27745670434817143,0.0
96,NT,2025,0.3068984243353184,0.0
96,NT,2030,0.2584363943897032,0.0
96,NT,2040,0.28309319538121314,0.0
97,DE,2040,0.18978108282481915,0.0
97,DE,2050,0.19362783250474064,0.0
97,GA,2040,0.18026276625668514,0.0
97,GA,2050,0.18717291948679213,0.0
97,NT,2025,0.15829021442574473,0.0
97,NT,2030,0.1659862666573937,0.0
97,NT,2040,0.18829161719954646,0.0
99,DE,2040,0.9999309128026094,1.0
99,DE,2050,0.9997210923372342,0.9970238095238096
99,GA,2040,0.9997972799774205,0.9985119047619048
99,GA,2050,0.9998381636918934,0.9985119047619048
99,NT,2025,1.0000000000000002,1.0
99,NT,2030,1.0000000000000002,1.0
99,NT,2040,0.9998565543454593,0.9985119047619048
100,DE,2040,0.2051784933673105,0.0
100,DE,2050,0.21151703393830215,0.0
100,GA,2040,0.18932015497891044,0.0
100,GA,2050,0.20041064006594203,0.0
100,NT,2025,0.14051217880444514,0.0
100,NT,2030,0.17817577866585663,0.0
100,NT,2040,0.20305462120564938,0.0
101,DE,2040,0.8354369010615859,0.6443452380952381
101,DE,2050,0.8182391321832859,0.6175595238095238
101,GA,2040,0.853086106756017,0.6666666666666666
101,GA,2050,0.8435344663724242,0.6726190476190477
101,NT,2025,0.8536648165716383,0.6770833333333334
101,NT,2030,0.8629404197530696,0.6875
101,NT,2040,0.8403748105427404,0.6577380952380952
102,DE,2040,0.47244084339467357,0.12053571428571429
102,DE,2050,0.46459602539986605,0.1324404761904762
102,GA,2040,0.4834205475109667,0.10714285714285715
102,GA,2050,0.47695944775026033,0.11607142857142858
102,NT,2025,0.3928648335912229,0.011904761904761906
102,NT,2030,0.4782816391214913,0.10119047619047619
102,NT,2040,0.47539703956448065,0.11607142857142858
103,DE,2040,0.7876355781609002,0.5952380952380952
103,DE,2050,0.7817671627180518,0.5922619047619048
103,GA,2040,0.7853812327990546,0.5729166666666666
103,GA,2050,0.7876070966969778,0.574404761904762
103,NT,2025,0.811681976558903,0.59375
103,NT,2030,0.7826411170513291,0.5625
103,NT,2040,0.7881611888924446,0.5803571428571429
104,DE,2040,0.7636597977698525,0.5014880952380952
104,DE,2050,0.7536240045677369,0.4836309523809524
104,GA,2040,0.7785464978014418,0.48809523809523814
104,GA,2050,0.7697388051987425,0.49404761904761907
104,NT,2025,0.8789263354898009,0.6220238095238095
104,NT,2030,0.8203788726227607,0.5252976190476191
104,NT,2040,0.7671513081948516,0.48660714285714285
105,DE,2040,0.5861958813069137,0.049107142857142856
105,DE,2050,0.6010917101369674,0.052083333333333336
105,GA,2040,0.5656313479459986,0.03422619047619048
105,GA,2050,0.5779565964092639,0.03720238095238095
105,NT,2025,0.5224357276729411,0.0
105,NT,2030,0.5335157720639181,0.00892857142857143
105,NT,2040,0.5813865073639144,0.04464285714285715
106,DE,2040,0.9983383326345686,0.986607142857143
106,DE,2050,0.9981570449748064,0.9880952380952381
106,GA,2040,0.9991553576946315,0.9895833333333334
106,GA,2050,0.9987966939525711,0.9880952380952381
106,NT,2025,1.0,1.0
106,NT,2030,0.9997583343890604,0.9985119047619048
106,NT,2040,0.9984552057347529,0.9880952380952381
107,DE,2040,0.9380796537255779,0.880952380952381
107,DE,2050,0.9379472649800442,0.8943452380952381
107,GA,2040,0.9175510845004436,0.8511904761904762
107,GA,2050,0.9294126604021884,0.880952380952381
107,NT,2025,0.9850271439373792,0.9627976190476191
107,NT,2030,0.9323768579521313,0.8735119047619048
107,NT,2040,0.9313740885886002,0.8764880952380952
219,DE,2040,0.6614200367864171,0.19642857142857142
219,DE,2050,0.687961553477446,0.224702380952381
219,GA,2040,0.6279420002820335,0.16666666666666666
219,GA,2050,0.6483167342821743,0.1904761904761905
219,NT,2025,0.6758272686755508,0.20535714285714288
219,NT,2030,0.6155783301497896,0.13392857142857142
219,NT,2040,0.6540730036658138,0.1949404761904762
