year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,7447474403.433648,5775301.376263784,134146121.2656183,1835395290.2692025,822692017.5767046,0.0,0.0,2658087307.845907,7587395826.07553,2658087307.845907,10245483133.921436
2030,NT,3126890746.8204775,10462502.493231496,0.0,1272858028.0313148,577889903.2408347,0.0,0.0,1850747931.2721496,3137353249.313709,1850747931.2721496,4988101180.585858
2040,DE,808478341.92496,155680176.5824499,0.0,2107952866.1548347,965350619.7050431,0.0,0.0,3073303485.8598776,964158518.5074099,3073303485.8598776,4037462004.3672876
2040,GA,808478341.92496,155680176.5824499,0.0,1461924376.7163804,669792254.9154763,0.0,0.0,2131716631.6318567,964158518.5074099,2131716631.6318567,3095875150.1392665
2040,NT,808478341.92496,155680176.5824499,0.0,1956495743.8920164,897621061.2548686,0.0,0.0,2854116805.146885,964158518.5074099,2854116805.146885,3818275323.654295
2050,DE,0.0,568155882.0863745,0.0,2521499027.060081,1155513199.8794494,0.0,0.0,3677012226.9395304,568155882.0863745,3677012226.9395304,4245168109.0259047
2050,GA,0.0,568155882.0863745,0.0,1693220784.2810602,781458053.6464708,0.0,0.0,2474678837.9275312,568155882.0863745,2474678837.9275312,3042834720.0139055
All,All,11382843492.179085,740073862.5383197,134146121.2656183,7057737552.892164,3213322192.8722954,0.0,0.0,10271059745.76446,12257063475.983023,10271059745.76446,22528123221.747482
