year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,8538058155.67757,0.0,151269848.75742984,2118948546.801796,942772041.7644005,0.0,0.0,3061720588.5661964,8689328004.435,3061720588.5661964,11751048593.001196
2030,NT,3113842750.223606,0.0,0.0,1503634675.6427612,672686727.5697807,0.0,0.0,2176321403.212542,3113842750.223606,2176321403.212542,5290164153.436148
2040,DE,871589211.9571608,195001101.2447506,0.0,2426039464.2977614,1110181653.3195739,0.0,0.0,3536221117.6173353,1066590313.2019114,3536221117.6173353,4602811430.819246
2040,GA,871589211.9571608,195001101.2447506,0.0,1706596676.7274706,770845951.3316134,0.0,0.0,2477442628.059084,1066590313.2019114,2477442628.059084,3544032941.2609954
2040,NT,871589211.9571608,195001101.2447506,0.0,2260580648.169001,1033279325.2509489,0.0,0.0,3293859973.41995,1066590313.2019114,3293859973.41995,4360450286.621861
2050,DE,0.0,553802160.7003127,0.0,2889173262.4437776,1328490392.0071073,0.0,0.0,4217663654.450885,553802160.7003127,4217663654.450885,4771465815.151197
2050,GA,0.0,553802160.7003127,0.0,1986745358.1036289,906383154.5404875,0.0,0.0,2893128512.6441164,553802160.7003127,2893128512.6441164,3446930673.344429
All,All,12523490117.858337,748803261.9450634,151269848.75742984,8191614795.783004,3704331185.9086905,0.0,0.0,11895945981.691694,13423563228.56083,11895945981.691694,25319509210.252525
