Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
9477116885.512026,,1149.0823760032654,234.61485123634338,1150.0065422058105,1384.621393442154,2306790,2879829,7422387,0,0,0,2
