line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.9820023086246401,0.8511904761904762
88,DE,2050,0.9790755069320021,0.8273809523809524
88,GA,2040,0.9910143079077813,0.930059523809524
88,GA,2050,0.9904669835646264,0.9233630952380952
88,NT,2025,0.9926053031513653,0.9315476190476191
88,NT,2030,0.9925747869083068,0.9479166666666666
88,NT,2040,0.9838877036959681,0.8668154761904762
89,DE,2040,0.8632821243672557,0.465029761904762
89,DE,2050,0.8750040704638645,0.4933035714285715
89,GA,2040,0.8373570566679308,0.34598214285714285
89,GA,2050,0.8461413404789235,0.3883928571428572
89,NT,2025,0.85435260544096,0.47991071428571436
89,NT,2030,0.8370830358415401,0.334077380952381
89,NT,2040,0.8573529971271211,0.4352678571428572
90,DE,2040,0.44648882880795276,0.039434523809523815
90,DE,2050,0.4564220680092538,0.03571428571428572
90,GA,2040,0.41366582699313065,0.03125
90,GA,2050,0.42690475602991185,0.029761904761904764
90,NT,2025,0.4150162648785369,0.011904761904761906
90,NT,2030,0.39068664899764627,0.01785714285714286
90,NT,2040,0.4377089468128092,0.03125
91,DE,2040,0.9618779111279048,0.8459821428571429
91,DE,2050,0.9640816187772879,0.84375
91,GA,2040,0.9738451807498705,0.8936011904761906
91,GA,2050,0.9734781347690326,0.8883928571428572
91,NT,2025,0.9617866551902653,0.8430059523809524
91,NT,2030,0.9739254420880357,0.8943452380952381
91,NT,2040,0.9661135876263993,0.8630952380952381
92,DE,2040,0.8718039467253422,0.7574404761904762
92,DE,2050,0.8827438749635388,0.771577380952381
92,GA,2040,0.8321282022584707,0.6845238095238095
92,GA,2050,0.8668668462653548,0.755952380952381
92,NT,2025,0.7825706840592298,0.5825892857142857
92,NT,2030,0.7914474011080037,0.6324404761904762
92,NT,2040,0.8663870584483262,0.7410714285714286
93,DE,2040,1.0,1.0
93,DE,2050,1.0,1.0
93,GA,2040,1.0,1.0
93,GA,2050,1.0,1.0
93,NT,2025,0.9996024200711708,0.9992559523809524
93,NT,2030,0.999588102521608,0.9992559523809524
93,NT,2040,1.0,1.0
95,DE,2040,0.9954642424506406,0.9836309523809524
95,DE,2050,0.9932227229215602,0.9836309523809524
95,GA,2040,0.9942437502868818,0.9836309523809524
95,GA,2050,0.9951848869973933,0.9851190476190476
95,NT,2025,0.9991478482668704,0.9962797619047621
95,NT,2030,0.998535646083797,0.992559523809524
95,NT,2040,0.9954003879934011,0.9813988095238096
96,DE,2040,0.19045888441192024,0.0
96,DE,2050,0.1918169071142756,0.0
96,GA,2040,0.17674583509559005,0.0
96,GA,2050,0.17300658005242717,0.0
96,NT,2025,0.1804614075115157,0.0
96,NT,2030,0.17068884662723552,0.0
96,NT,2040,0.18671245116001242,0.0
97,DE,2040,0.10293399264806277,0.0
97,DE,2050,0.1153377670098623,0.0
97,GA,2040,0.11511497160834291,0.0
97,GA,2050,0.11987131822750721,0.0
97,NT,2025,0.08150325563010324,0.0
97,NT,2030,0.10482383243716628,0.0
97,NT,2040,0.10555890433962196,0.0
99,DE,2040,0.9999613425012542,0.9992559523809524
99,DE,2050,0.99999184779104,1.0
99,GA,2040,1.0000000000000002,1.0
99,GA,2050,1.0000000000000002,1.0
99,NT,2025,0.9999798754296539,1.0
99,NT,2030,0.9998773734573425,0.9992559523809524
99,NT,2040,1.0000000000000002,1.0
100,DE,2040,0.26903159140592386,0.0022321428571428575
100,DE,2050,0.2654137800780952,0.004464285714285715
100,GA,2040,0.25941701823569613,0.0
100,GA,2050,0.25964004137906516,0.0022321428571428575
100,NT,2025,0.20848793895265413,0.0007440476190476191
100,NT,2030,0.25229083329848284,0.0007440476190476191
100,NT,2040,0.2646647033011221,0.0029761904761904765
101,DE,2040,0.9260858955595501,0.8288690476190477
101,DE,2050,0.927465160651739,0.8452380952380952
101,GA,2040,0.9370433397722936,0.851934523809524
101,GA,2050,0.9346325560971944,0.8474702380952381
101,NT,2025,0.9608720106645585,0.8757440476190477
101,NT,2030,0.9517079424281774,0.8727678571428572
101,NT,2040,0.928473333068067,0.8385416666666666
102,DE,2040,0.4493916647000955,0.02380952380952381
102,DE,2050,0.4546009619897906,0.04092261904761905
102,GA,2040,0.4610403058219502,0.039434523809523815
102,GA,2050,0.46466842135627767,0.05580357142857143
102,NT,2025,0.38587349651621394,0.0007440476190476191
102,NT,2030,0.4954148254566516,0.02380952380952381
102,NT,2040,0.4513266033231785,0.026785714285714288
103,DE,2040,0.6666996881291498,0.4233630952380953
103,DE,2050,0.6913415462917644,0.4776785714285715
103,GA,2040,0.6356613580879857,0.3816964285714286
103,GA,2050,0.672672699988435,0.44196428571428575
103,NT,2025,0.5674938137679961,0.2686011904761905
103,NT,2030,0.6090737645255343,0.32217261904761907
103,NT,2040,0.6591593219042646,0.4233630952380953
104,DE,2040,0.8619619445935568,0.625
104,DE,2050,0.8431482382627943,0.6078869047619048
104,GA,2040,0.8613167442190774,0.625
104,GA,2050,0.8400313092929448,0.5944940476190477
104,NT,2025,0.9562979748573334,0.8110119047619048
104,NT,2030,0.8998044057851129,0.6726190476190477
104,NT,2040,0.8619506115202159,0.6227678571428571
105,DE,2040,0.5175374340997053,0.0007440476190476191
105,DE,2050,0.5307285360314746,0.004464285714285715
105,GA,2040,0.5072041329790385,0.0
105,GA,2050,0.5176327531790667,0.0014880952380952382
105,NT,2025,0.45017101509687374,0.0
105,NT,2030,0.4839522259606655,0.0
105,NT,2040,0.5154287172357652,0.0007440476190476191
106,DE,2040,0.996112898019944,0.9873511904761906
106,DE,2050,0.9944606341727116,0.9828869047619048
106,GA,2040,0.9933106952532262,0.9754464285714287
106,GA,2050,0.9876428518213576,0.953125
106,NT,2025,0.9999459925536441,0.9992559523809524
106,NT,2030,0.9974362673303686,0.9836309523809524
106,NT,2040,0.9960244884366802,0.9828869047619048
107,DE,2040,0.9196205914734152,0.836309523809524
107,DE,2050,0.891119836817275,0.7961309523809524
107,GA,2040,0.933388138553921,0.8705357142857144
107,GA,2050,0.9250352550051879,0.8474702380952381
107,NT,2025,0.9966898898333963,0.9940476190476191
107,NT,2030,0.9604839725353638,0.9159226190476191
107,NT,2040,0.9224677058164871,0.84375
219,DE,2040,0.7788807521560142,0.19717261904761904
219,DE,2050,0.7750474866158034,0.18824404761904764
219,GA,2040,0.7698120748580844,0.2061011904761905
219,GA,2050,0.7634330493213882,0.20014880952380953
219,NT,2025,0.7407379678021611,0.0900297619047619
219,NT,2030,0.7631334668451646,0.16964285714285715
219,NT,2040,0.7783927983676686,0.19642857142857142
