year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,9802665.285597596,0.0,60589404.4692043,98561629.96001288,38243835.95379949,51594248.445902884,258791784.11451715
2030,NT,6971852.999859555,0.0,53672798.327063896,77614656.58101788,63844081.21280881,85990414.0765048,288093803.19725496
2040,DE,3859499.628806552,0.0,23211077.683061372,30762301.41221083,22041582.76018705,40009797.17163033,119884258.65589613
2040,GA,2433196.099851568,117370.55799365515,18413065.89661201,24078563.692927055,22043696.451984476,39495336.38545199,106581229.08482075
2040,NT,3565159.542229609,12195.744980829159,22225527.220105845,29289157.759305965,22059949.671810955,39908581.38119761,117060571.3196308
2050,DE,6901489.308327384,0.0,33939244.68526915,50656789.67959807,33090217.51636234,69973852.45591053,194561593.64546746
2050,GA,4678431.436689461,0.0,28331568.209361,39112147.07841219,33074823.539786875,67117475.95112573,172314446.21537524
