year,scenario,ES1 0,ES1 1,ES1 2,ES1 3,ES1 4,ES1 5,ES1 6,ES1 7,ES1 8,PT1 0,PT1 1
2025,NT,25.946700032544875,25.681814771741664,25.990582932686554,25.784974598322567,25.99512004886522,26.066266890023442,26.30815488538569,26.3111985697169,26.238717177736014,26.1086500990797,26.394029681793796
2030,NT,28.301496716406614,28.00906641385694,28.34584665573337,28.118104863613006,28.3472651364858,28.424849635658887,28.69219694332352,28.69194373838062,28.616466798360594,28.56958615078034,28.83074620056299
2040,DE,38.47498091549689,38.20382288645755,38.65978701854609,38.35489615026073,38.6674857038283,38.77331566798862,39.132160573468255,39.13764913291911,39.02887520292674,38.971243108960934,39.32208141999981
2040,GA,33.5759668230503,33.264792870143204,33.66518584362287,33.39323227405906,33.66538458195495,33.75752423013029,34.07653170816265,34.07472681026435,33.98659015746193,33.926567575870614,34.2347207537721
2040,NT,37.42184695939255,37.13973025467068,37.584619342267246,37.285618565917815,37.589493593944155,37.69237316844413,38.043855712105135,38.046549557058995,37.94344281191079,37.882077921153396,38.22429749132774
2050,DE,51.901134770224225,51.778662757054356,52.39793257674025,52.04388383471773,52.46803776844501,52.61163864467727,53.03816884265586,53.10600391297728,52.89817997310514,53.00564668487599,53.49400728525724
2050,GA,37.28826438360593,36.98318774870645,37.42610388638581,37.12171184763696,37.424251124646034,37.52667836632264,37.88340339843995,37.87929780371118,37.78341399586058,37.71956965202684,38.05075965294842
