year,carrier,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_production_cost,total_co2_emission_cost,total_production_cost_with_emission,total_cost
2025,CCGT,60900.664000000004,9760.422973849467,11,3,966552524.041031,47283569.97320308,9456713.994640615,1839192952.0410247,1134805679.3568738,2973998631.397898,3940551155.438929
2025,coal,9478.786965467825,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,offwind-ac,27469.304443667334,5750.206760447316,9,2,1056530739.6118048,36763007.060968176,0.0,551445.1059145225,0.0,551445.1059145225,1057082184.7177193
2025,onwind,64079.00668944659,36066.05257717692,11,6,3465438689.2528386,101927825.80482092,0.0,1528917.3870723117,0.0,1528917.3870723117,3466967606.6399107
2025,ror,5571.016495,5277.0,4,2,1578562966.9515445,37397835.33564296,0.0,0.0,0.0,0.0,1578562966.9515445
2025,solar,25414.038546077332,25414.038546077332,11,11,904792410.9102377,51519824.960115835,0.0,515198.2496011584,0.0,515198.2496011584,905307609.1598388
2030,CCGT,60900.664000000004,1058.60407181552,11,2,104831157.45237622,32568172.967736,6513634.593547199,1267086160.5313592,781636151.2256639,2048722311.757023,2153553469.209399
2030,coal,9478.786965467825,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,offwind-ac,27469.304443667334,3638.1836979588734,9,1,669562313.0876268,38186814.00163315,0.0,572802.2100244972,0.0,572802.2100244972,670135115.2976513
2030,onwind,64079.00668944659,16021.999254519476,11,2,1539488026.2257419,105565137.18941604,0.0,1583477.0578412376,0.0,1583477.0578412376,1541071503.2835832
2030,ror,5571.016495,601.4796033448658,4,2,179926743.8349269,40205017.50171715,0.0,0.0,0.0,0.0,179926743.8349269
2030,solar,25414.038546077332,23418.754584514765,11,10,833756169.1590668,78517502.58291665,0.0,785175.0258291665,0.0,785175.0258291665,834541344.184896
2040,CCGT,60900.664000000004,0.0,11,0,0.0,48391601.67866552,9678320.335733104,1886189636.7851481,1161398440.2879727,3047588077.0731206,3047588077.0731206
2040,coal,9478.786965467825,0.0,5,0,0.0,269603.4961192268,91665.18868053712,7602001.610270926,10999822.641664455,18601824.251935378,18601824.251935378
2040,offwind-ac,27469.304443667334,0.0,9,0,0.0,43306611.97288893,0.0,649599.179593334,0.0,649599.179593334,649599.179593334
2040,onwind,64079.00668944659,7666.034391617716,11,1,736597722.1101904,134766965.9979483,0.0,2021504.4899692202,0.0,2021504.4899692202,738619226.6001596
2040,ror,5571.016495,0.0,4,0,0.0,40205017.50171715,0.0,0.0,0.0,0.0,0.0
2040,solar,25414.038546077332,2263.403255556516,11,2,80581843.957782,84927345.74646844,0.0,849273.4574646844,0.0,849273.4574646844,81431117.41524668
2050,CCGT,60900.664000000004,0.0,11,0,0.0,58397436.917312786,11679487.383462558,2279392337.776061,1401538486.0155067,3680930823.791568,3680930823.791568
2050,coal,9478.786965467825,0.0,5,0,0.0,599065.2163005485,203682.1735421865,16891823.75053516,24441860.82506238,41333684.57559754,41333684.57559754
2050,offwind-ac,27469.304443667334,0.0,9,0,0.0,45890866.546395436,0.0,688362.9981959315,0.0,688362.9981959315,688362.9981959315
2050,onwind,64079.00668944659,0.0,11,0,0.0,144081516.64350027,0.0,2161222.7496525,0.0,2161222.7496525,2161222.7496525
2050,ror,5571.016495,0.0,4,0,0.0,40205017.50171715,0.0,0.0,0.0,0.0,0.0
2050,solar,25414.038546077332,0.0,11,0,0.0,85853643.67621435,0.0,858536.4367621435,0.0,858536.4367621435,858536.4367621435
