year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,274892063.13475096,9456713.994640615,1134805679.3568738,1841788512.7836125,2976594192.1404862
2030,NT,295042644.243419,6513634.593547199,781636151.2256639,1270027614.825054,2051663766.050718
2040,DE,368305989.8736356,11148076.978915295,1337769237.4698353,2158552669.32946,3496321906.799296
2040,GA,327671633.49965173,7794217.828455258,935306139.4146309,1521187550.6838415,2456493690.098472
2040,NT,359623815.8081354,10367661.765870376,1244119411.9044452,2012195826.5540373,3256315238.4584827
2050,DE,397447777.6014191,14014227.236847185,1681707268.421662,2703113932.913298,4384821201.33496
2050,GA,352607315.401462,9752111.877162304,1170253425.2594762,1896870634.509115,3067124059.7685914
