year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,7971877330.767457,,163613540.51935583,1841788512.7836125,1134805679.3568738,0.0,0.0,2976594192.1404862,8135490871.286813,2976594192.1404862,11112085063.4273
2030,NT,3327564409.7597384,,1317763.7972596027,1270027614.825054,781636151.2256639,0.0,0.0,2051663766.0507178,3328882173.5569983,2051663766.0507178,5380545939.607716
2040,DE,817179566.0679724,,0.0,2158552669.32946,1337769237.4698353,0.0,0.0,3496321906.7992954,817179566.0679724,3496321906.7992954,4313501472.867268
2040,GA,817179566.0679724,,0.0,1521187550.6838415,935306139.4146309,0.0,0.0,2456493690.0984726,817179566.0679724,2456493690.0984726,3273673256.166445
2040,NT,817179566.0679724,,0.0,2012195826.5540373,1244119411.9044452,0.0,0.0,3256315238.4584827,817179566.0679724,3256315238.4584827,4073494804.526455
2050,DE,0.0,,0.0,2703113932.913298,1681707268.421662,177291026.1794565,0.0,4384821201.33496,0.0,4562112227.514417,4562112227.514417
2050,GA,0.0,,0.0,1896870634.509115,1170253425.2594762,0.0,0.0,3067124059.768591,0.0,3067124059.768591,3067124059.768591
All,All,12116621306.595167,0.0,164931304.31661543,7309120426.8423195,4514820440.352744,88645513.08972825,0.0,11823940867.195065,12281552610.911783,11912586380.284792,24194138991.196575
