year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,273938656.66917294,20238180.31448819,1619054425.1590552,3668786577.6121283,5287841002.771183
2030,NT,293318728.925178,16503469.33319508,1320277546.6556063,3035970175.777899,4356247722.433505
2040,DE,366854933.20502096,23935870.902581014,1914869672.206481,4313470061.984862,6228339734.191343
2040,GA,326119110.7568286,17425999.540319998,1394079963.2255998,3187837282.7672873,4581917245.9928875
2040,NT,358142143.70372254,22497466.340881884,1799797307.2705507,4063515893.833397,5863313201.103948
2050,DE,396211165.7036909,26585473.011524707,2126837840.9219766,4772520717.6126995,6899358558.534676
2050,GA,351252339.5202237,19183400.817705773,1534672065.416462,3493113450.617465,5027785516.033927
