year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,3688202104.523126,882218312.1829643,201542169.60360783,3668786577.6121283,1619054425.1590552,0.0,0.0,5287841002.771183,4771962586.309699,5287841002.771183,10059803589.080883
2030,NT,2747646892.971551,0.0,41597168.46910583,3035970175.777899,1320277546.6556063,0.0,0.0,4356247722.433505,2789244061.4406567,4356247722.433505,7145491783.874162
2040,DE,1184147878.150772,0.0,0.0,4313470061.984862,1914869672.206481,0.0,0.0,6228339734.191343,1184147878.150772,6228339734.191343,7412487612.342115
2040,GA,1184147878.150772,0.0,0.0,3187837282.7672873,1394079963.2255998,0.0,0.0,4581917245.9928875,1184147878.150772,4581917245.9928875,5766065124.14366
2040,NT,1184147878.150772,0.0,0.0,4063515893.833397,1799797307.2705507,0.0,0.0,5863313201.103948,1184147878.150772,5863313201.103948,7047461079.25472
2050,DE,404145019.5792892,0.0,0.0,4772520717.6126995,2126837840.9219766,0.0,0.0,6899358558.534676,404145019.5792892,6899358558.534676,7303503578.113965
2050,GA,404145019.5792892,0.0,0.0,3493113450.617465,1534672065.416462,0.0,0.0,5027785516.033927,404145019.5792892,5027785516.033927,5431930535.613216
All,All,8024141895.224738,882218312.1829643,243139338.07271367,14692514917.033625,6473002572.551425,0.0,0.0,21165517489.58505,9149499545.480417,21165517489.58505,30315017035.065468
