year,week,hour,branch,value
2045,21,101,35,-13702.964521071795
2045,21,102,35,-13702.964521071795
2045,21,103,35,-13140.463019704412
2045,21,104,35,-13168.180736060176
2045,21,105,35,-13702.964521071795
2045,21,106,35,-13702.964521071795
2045,21,107,35,-13702.964521071795
2045,21,108,35,-7144.550036905248
2045,21,109,35,-3640.8976864648594
2045,21,110,35,-4964.581679421448
2045,21,111,35,-11318.823446465789
2045,21,112,35,-13702.964521071795
2045,21,113,35,-13702.964521071795
2045,21,114,35,-13702.964521071795
2045,21,115,35,-13702.964521071795
2045,21,116,35,-13702.964521071795
2045,21,117,35,-13702.964521071795
2045,21,118,35,-13702.964521071795
2045,21,119,35,-13702.964521071795
2045,21,120,35,-13702.964521071795
2045,21,121,35,-13702.964521071795
2045,21,122,35,-13702.964521071795
2045,21,123,35,-13702.964521071795
2045,21,124,35,-13702.964521071795
2045,21,125,35,-13702.964521071795
2045,21,126,35,-13702.964521071795
2045,21,127,35,-13702.964521071795
2045,21,128,35,-13702.964521071795
2045,21,129,35,-13702.964521071795
2045,21,130,35,-13702.964521071795
2045,21,131,35,-11965.93541151064
2045,21,132,35,-5792.088343799121
2045,21,133,35,-1202.748437822801
2045,21,134,35,-1405.2867667556875
2045,21,135,35,-7597.08640388413
2045,21,136,35,-13702.964521071795
2045,21,137,35,-13702.964521071795
2045,21,138,35,-13702.964521071795
2045,21,139,35,-13702.964521071795
2045,21,140,35,-13702.964521071795
2045,21,141,35,-13702.964521071795
2045,21,142,35,-13702.964521071795
2045,21,143,35,-13702.964521071795
2045,21,144,35,-13702.964521071795
2045,21,145,35,-13702.964521071795
2045,21,146,35,-13702.964521071795
2045,21,147,35,-13702.964521071795
2045,21,148,35,-13702.964521071795
2045,21,149,35,-13702.964521071795
2045,21,150,35,-13702.964521071795
2045,21,151,35,-13702.964521071795
2045,21,152,35,-13702.964521071795
2045,21,153,35,-13702.964521071795
2045,21,154,35,-13702.964521071795
2045,21,155,35,-13702.964521071795
2045,21,156,35,-13702.964521071795
2045,21,157,35,-13702.964521071795
2045,21,158,35,-13702.964521071795
2045,21,159,35,-13702.964521071795
2045,21,160,35,-13702.964521071795
2045,21,161,35,-13702.964521071795
2045,21,162,35,-13702.964521071795
2045,21,163,35,-13702.964521071795
2045,21,164,35,-13702.964521071795
2045,21,165,35,-13702.964521071795
2045,21,166,35,-13702.964521071795
2045,21,167,35,-13702.964521071795
2045,42,0,35,-13702.964521071795
2045,42,1,35,-13702.964521071795
2045,42,2,35,-8813.28072611845
2045,42,3,35,-13702.964521071795
2045,42,4,35,-13702.964521071795
2045,42,5,35,-12113.58640261148
2045,42,6,35,-12995.839889002295
2045,42,7,35,-10671.841112782131
2045,42,8,35,-8982.796887200162
2045,42,9,35,-9442.881575712476
2045,42,10,35,-9778.90622031474
2045,42,11,35,-9694.85263938156
2045,42,12,35,-11022.517841813928
2045,42,13,35,-11326.764547842335
2045,42,14,35,-11195.909839901798
2045,42,15,35,-10265.949392980689
2045,42,16,35,-10119.469948704713
2045,42,17,35,-7206.60567049346
2045,42,18,35,-12161.3145651339
2045,42,19,35,-8368.10970652212
2045,42,20,35,-9701.192071337715
2045,42,21,35,-11161.69494545437
2045,42,22,35,-12832.880891180499
2045,42,23,35,-13702.964521071795
2045,42,24,35,-13702.964521071795
2045,42,25,35,-13702.964521071795
2045,42,26,35,-13702.964521071795
2045,42,27,35,-13702.964521071795
2045,42,28,35,-13702.964521071795
2045,42,29,35,-13702.964521071795
2045,42,30,35,-13579.058797734591
2045,42,31,35,-11163.142055065651
2045,42,32,35,-10740.537152910967
2045,42,33,35,-11118.899735709434
2045,42,34,35,-11175.167275274205
2045,42,35,35,-13082.079050161898
2045,42,36,35,-13094.946452274982
2045,42,37,35,-12210.967446663815
2045,42,38,35,-11545.560960962875
2045,42,39,35,-10985.0215477224
2045,42,40,35,-11186.68663101396
2045,42,41,35,-9858.817450962553
2045,42,42,35,-8356.411995530107
2045,42,43,35,-9654.332771801468
2045,42,44,35,-11363.309752144336
2045,42,45,35,-13389.564710795501
2045,42,46,35,-13702.964521071795
2045,42,47,35,-13702.964521071795
2045,42,48,35,-13702.964521071795
2045,42,49,35,-13702.964521071795
2045,42,50,35,-13702.964521071795
2045,42,51,35,-13702.964521071795
2045,42,52,35,-13702.964521071795
2045,42,53,35,-13674.858528999517
2045,42,54,35,-12182.177956090862
2045,42,55,35,-10588.24248147013
2045,42,56,35,-11224.009132342157
2045,42,57,35,-11815.76051304682
2045,42,58,35,-11311.12922033179
2045,42,59,35,-12201.919499368409
2045,42,60,35,-11810.489819546878
2045,42,61,35,-11131.17911271143
2045,42,62,35,-10739.141035469638
2045,42,63,35,-10089.666797190273
2045,42,64,35,-9836.252567721844
2045,42,65,35,-9741.369479456014
2045,42,66,35,-13702.964521071795
2045,42,67,35,-13409.98492310071
2045,42,68,35,-11097.624276945073
2045,42,69,35,-12960.850335149276
2045,42,70,35,-13702.964521071795
2045,42,71,35,-13702.964521071795
2045,42,72,35,-13702.964521071795
2045,42,73,35,-13702.964521071795
2045,42,74,35,-13702.964521071795
2045,42,75,35,-13702.964521071795
2045,42,76,35,-13702.964521071795
2045,42,77,35,-12282.504384813514
2045,42,78,35,-13702.964521071795
2045,42,79,35,-13146.02330275251
2045,42,80,35,-8755.789764928777
2045,42,81,35,-9126.46657209541
2045,42,82,35,-9096.275726446784
2045,42,83,35,-10218.055119691597
2045,42,84,35,-10059.591787686317
2045,42,85,35,-9729.01979183033
2045,42,86,35,-9006.605251267056
2045,42,87,35,2087.6021719458254
2045,42,88,35,-7982.550086550914
2045,42,89,35,-13702.964521071795
2045,42,90,35,-13702.964521071795
2045,42,91,35,-13702.964521071795
2045,42,92,35,-7140.287526229906
2045,42,93,35,-8725.809677561247
2045,42,94,35,-10093.671421773717
2045,42,95,35,-11216.699197298074
2045,42,96,35,-12089.095797766437
2045,42,97,35,-12922.257313067243
2045,42,98,35,-13702.964521071795
2045,42,99,35,-13702.964521071795
2045,42,100,35,-13702.964521071795
2045,42,101,35,-13702.964521071795
2045,42,102,35,-13702.964521071795
2045,42,103,35,-12314.456862076171
2045,42,104,35,-13702.964521071795
2045,42,105,35,-13702.964521071795
2045,42,106,35,-13702.964521071795
2045,42,107,35,-13702.964521071795
2045,42,108,35,-13702.964521071795
2045,42,109,35,-13103.549975149941
2045,42,110,35,-13702.964521071795
2045,42,111,35,-13702.964521071795
2045,42,112,35,-13702.964521071795
2045,42,113,35,-13702.964521071795
2045,42,114,35,-13702.964521071795
2045,42,115,35,-13702.964521071795
2045,42,116,35,-13702.964521071795
2045,42,117,35,-13702.964521071795
2045,42,118,35,-13702.964521071795
2045,42,119,35,-13702.964521071795
2045,42,120,35,-13702.964521071795
2045,42,121,35,-13702.964521071795
2045,42,122,35,-13702.964521071795
2045,42,123,35,-13702.964521071795
2045,42,124,35,-13702.964521071795
2045,42,125,35,-13702.964521071795
2045,42,126,35,-13702.964521071795
2045,42,127,35,-13702.964521071795
2045,42,128,35,-13702.964521071795
2045,42,129,35,-13702.964521071795
2045,42,130,35,-13702.964521071795
2045,42,131,35,-13702.964521071795
2045,42,132,35,-8173.5223694048145
2045,42,133,35,-4779.836878086149
2045,42,134,35,-6426.010910041485
2045,42,135,35,-13702.964521071795
2045,42,136,35,-13702.964521071795
2045,42,137,35,-13702.964521071795
2045,42,138,35,-12080.843554244959
2045,42,139,35,-12534.414715233946
2045,42,140,35,-13048.898202088181
2045,42,141,35,-13445.366175491532
2045,42,142,35,-13702.964521071795
2045,42,143,35,-13702.964521071795
2045,42,144,35,-13702.964521071795
2045,42,145,35,-13702.964521071795
2045,42,146,35,-13702.964521071795
2045,42,147,35,-13702.964521071795
2045,42,148,35,-13702.964521071795
2045,42,149,35,-13702.964521071795
2045,42,150,35,-13702.964521071795
2045,42,151,35,-13702.964521071795
2045,42,152,35,-13702.964521071795
2045,42,153,35,-13702.964521071795
2045,42,154,35,-13702.964521071795
2045,42,155,35,-11902.424944063805
2045,42,156,35,-7956.6331859570855
2045,42,157,35,-7415.15556212402
2045,42,158,35,-9867.172301903372
2045,42,159,35,-13702.964521071795
2045,42,160,35,-13702.964521071795
2045,42,161,35,-13702.964521071795
2045,42,162,35,-13246.37716074709
2045,42,163,35,-13567.576717308997
2045,42,164,35,-13702.964521071795
2045,42,165,35,-13702.964521071795
2045,42,166,35,-13702.964521071795
2045,42,167,35,-13702.964521071795
