Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,22338017090.103306,,492.6837158203125,138.5470061302185,493.36924719810486,631.9162533283234,1895688,1440348,3869565,0,0,0,2
EV,22030741590.90272,,163.32946610450745,71.4323582649231,163.5916726589203,235.02403092384336,632328,823312,2150346,0,0,0,2
EEV,24005666821.911488,,4.89822793006897,136.94858193397522,5.484720230102539,142.43330216407776,1895688,1440348,3869565,0,0,0,2
EVPI,22099222448.272003,,171.81517120202383,84.00126373767853,172.19193271795908,256.19319645563763,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,1001379045.9950807,,13.157714039439462,4.950215858510416,13.132203717090912,12.38391375090218,326198.1493509735,2.0655911179772892,44418.471400983624,0.0,0.0,0.0,0.0
