,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,112.956,818,92.42937853107345,0.7904298082869512
1,112.956,163.741,12,1.3559322033898304,0.011595547309833025
2,163.741,214.525,0,0.0,0.0
3,214.525,265.309,0,0.0,0.0
4,265.309,316.093,0,0.0,0.0
5,316.093,366.877,0,0.0,0.0
6,366.877,417.661,0,0.0,0.0
7,417.661,468.445,0,0.0,0.0
8,468.445,519.229,0,0.0,0.0
9,519.229,570.013,0,0.0,0.0
10,570.013,620.797,0,0.0,0.0
11,620.797,671.581,0,0.0,0.0
12,671.581,722.365,3,0.3389830508474576,0.0028988868274582563
13,722.365,773.149,8,0.903954802259887,0.007730364873222016
14,773.149,823.933,0,0.0,0.0
15,823.933,874.717,0,0.0,0.0
16,874.717,925.501,0,0.0,0.0
17,925.501,976.285,0,0.0,0.0
18,976.285,1027.069,0,0.0,0.0
19,1027.069,1077.853,0,0.0,0.0
20,1077.853,1128.638,0,0.0,0.0
21,1128.638,1179.422,0,0.0,0.0
22,1179.422,1230.206,0,0.0,0.0
23,1230.206,1280.99,0,0.0,0.0
24,1280.99,1331.774,0,0.0,0.0
25,1331.774,1382.558,0,0.0,0.0
26,1382.558,1433.342,0,0.0,0.0
27,1433.342,1484.126,0,0.0,0.0
28,1484.126,1534.91,0,0.0,0.0
29,1534.91,1585.694,0,0.0,0.0
30,1585.694,1636.478,0,0.0,0.0
31,1636.478,1687.262,0,0.0,0.0
32,1687.262,1738.046,0,0.0,0.0
33,1738.046,1788.83,0,0.0,0.0
34,1788.83,1839.614,0,0.0,0.0
35,1839.614,1890.398,0,0.0,0.0
36,1890.398,1941.182,0,0.0,0.0
37,1941.182,1991.966,0,0.0,0.0
38,1991.966,2042.75,0,0.0,0.0
39,2042.75,2093.535,0,0.0,0.0
40,2093.535,2144.319,0,0.0,0.0
41,2144.319,2195.103,0,0.0,0.0
42,2195.103,2245.887,0,0.0,0.0
43,2245.887,2296.671,0,0.0,0.0
44,2296.671,2347.455,0,0.0,0.0
45,2347.455,2398.239,0,0.0,0.0
46,2398.239,2449.023,0,0.0,0.0
47,2449.023,2499.807,0,0.0,0.0
48,2499.807,2550.591,0,0.0,0.0
49,2550.591,2601.375,0,0.0,0.0
50,2601.375,2652.159,0,0.0,0.0
51,2652.159,2702.943,0,0.0,0.0
52,2702.943,2753.727,0,0.0,0.0
53,2753.727,2804.511,0,0.0,0.0
54,2804.511,2855.295,0,0.0,0.0
55,2855.295,2906.079,0,0.0,0.0
56,2906.079,2956.863,0,0.0,0.0
57,2956.863,3007.647,0,0.0,0.0
58,3007.647,3058.432,0,0.0,0.0
59,3058.432,3109.216,0,0.0,0.0
60,3109.216,3160.0,0,0.0,0.0
61,3160.0,3210.784,0,0.0,0.0
62,3210.784,3261.568,0,0.0,0.0
63,3261.568,3312.352,0,0.0,0.0
64,3312.352,3363.136,0,0.0,0.0
65,3363.136,3413.92,0,0.0,0.0
66,3413.92,3464.704,0,0.0,0.0
67,3464.704,3515.488,0,0.0,0.0
68,3515.488,3566.272,0,0.0,0.0
69,3566.272,3617.056,0,0.0,0.0
70,3617.056,3667.84,0,0.0,0.0
71,3667.84,3718.624,0,0.0,0.0
72,3718.624,3769.408,0,0.0,0.0
73,3769.408,3820.192,0,0.0,0.0
74,3820.192,3870.976,0,0.0,0.0
75,3870.976,3921.76,0,0.0,0.0
76,3921.76,3972.544,0,0.0,0.0
77,3972.544,4023.329,0,0.0,0.0
78,4023.329,4074.113,0,0.0,0.0
79,4074.113,4124.897,0,0.0,0.0
80,4124.897,4175.681,0,0.0,0.0
81,4175.681,4226.465,0,0.0,0.0
82,4226.465,4277.249,0,0.0,0.0
83,4277.249,4328.033,0,0.0,0.0
84,4328.033,4378.817,0,0.0,0.0
85,4378.817,4429.601,0,0.0,0.0
86,4429.601,4480.385,0,0.0,0.0
87,4480.385,4531.169,0,0.0,0.0
88,4531.169,4581.953,0,0.0,0.0
89,4581.953,4632.737,0,0.0,0.0
90,4632.737,4683.521,0,0.0,0.0
91,4683.521,4734.305,0,0.0,0.0
92,4734.305,4785.089,0,0.0,0.0
93,4785.089,4835.873,0,0.0,0.0
94,4835.873,4886.657,0,0.0,0.0
95,4886.657,4937.441,1,0.11299435028248588,0.000966295609152752
96,4937.441,4988.226,4,0.4519774011299435,0.003865182436611008
97,4988.226,5039.01,8,0.903954802259887,0.007730364873222016
98,5039.01,5089.794,12,1.3559322033898304,0.011595547309833025
99,5089.794,5140.578,19,2.1468926553672314,0.01835961657390229
