year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,7308157614.708982,17849941.380882833,603331.4522981676,1095979.5790666088,0.0,291316.92362209404,7327998184.044852
2030,6012865656.873884,3063287.7395487507,734140.688807592,1357961.3255229504,0.0,388422.5648294587,6018409469.192594
2040,7048693702.55057,107914488.68499427,819879.8187815244,1657219.2197072632,0.0,485528.2060368234,7159570818.48009
2050,7475721020.343929,204351441.16154385,826234.5834728613,1736151.425430928,0.0,582633.8472441881,7683217481.361622
