lower_bound,upper_bound,count,percent_of_interval
17.999,18.1,96,2.6051560379918586
18.1,18.2,158,4.287652645861601
18.2,18.3,423,11.478968792401629
18.3,18.4,441,11.967435549525101
18.4,18.5,704,19.1044776119403
18.5,18.6,448,12.157394843962008
18.6,18.7,932,25.291723202170964
18.7,18.8,211,5.725915875169607
18.8,18.9,214,5.807327001356851
18.9,19.0,58,1.5739484396200814
