lower_bound,upper_bound,count,percent_of_interval
26.999,27.1,24,1.160541586073501
27.1,27.2,112,5.415860735009671
27.2,27.3,37,1.7891682785299807
27.3,27.4,257,12.427466150870407
27.4,27.5,256,12.379110251450678
27.5,27.6,100,4.835589941972921
27.6,27.7,336,16.247582205029012
27.7,27.8,308,14.893617021276595
27.8,27.9,166,8.027079303675048
27.9,28.0,472,22.823984526112184
