lower_bound,upper_bound,count,percent_of_interval
-0.001,0.1,11382,99.96486913753732
0.1,0.2,0,0.0
0.2,0.3,0,0.0
0.3,0.4,0,0.0
0.4,0.5,4,0.03513086246267346
0.5,0.6,0,0.0
0.6,0.7,0,0.0
0.7,0.8,0,0.0
0.8,0.9,0,0.0
0.9,1.0,0,0.0
