lower_bound,upper_bound,count,percent_of_interval
56.999,57.1,146,25.97864768683274
57.1,57.2,6,1.0676156583629894
57.2,57.3,87,15.480427046263346
57.3,57.4,35,6.227758007117438
57.4,57.5,19,3.3807829181494666
57.5,57.6,66,11.743772241992882
57.6,57.7,71,12.633451957295375
57.7,57.8,79,14.05693950177936
57.8,57.9,24,4.270462633451958
57.9,58.0,29,5.160142348754448
