lower_bound,upper_bound,count,percent_of_interval
28.999,29.1,88,15.658362989323843
29.1,29.2,70,12.455516014234876
29.2,29.3,111,19.750889679715304
29.3,29.4,62,11.032028469750891
29.4,29.5,44,7.829181494661921
29.5,29.6,67,11.921708185053381
29.6,29.7,72,12.811387900355871
29.7,29.8,6,1.0676156583629894
29.8,29.9,39,6.93950177935943
29.9,30.0,3,0.5338078291814947
