lower_bound,upper_bound,count,percent_of_interval
55.999,56.1,262,32.02933985330073
56.1,56.2,94,11.491442542787286
56.2,56.3,73,8.924205378973104
56.3,56.4,100,12.224938875305623
56.4,56.5,74,9.04645476772616
56.5,56.6,67,8.190709046454767
56.6,56.7,66,8.06845965770171
56.7,56.8,16,1.9559902200488997
56.8,56.9,39,4.767726161369193
56.9,57.0,27,3.3007334963325183
