year,scenario,utilization_rate,congestion_rate
2025,NT,0.7208127750621885,0.5059523809523809
2030,NT,0.8293397865411082,0.5569392230576441
2040,DE,0.8489896225647218,0.5856829573934837
2040,GA,0.8485060465942633,0.5843515037593985
2040,NT,0.8492042446753394,0.5824718045112782
2050,DE,0.8462071352280989,0.5794956140350878
2050,GA,0.8470843043435196,0.5816102756892231
