year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,102422026.25571063,5620471.040378569,41710192.90107531,81139880.41818804,17651844.72759573,33986974.422577634,282531389.7655259
2030,76708422.78901291,2567213.050515658,50979865.43560573,98477997.07659891,24908487.909712635,48527041.24224364,302169027.50368947
2040,93476414.96002774,5738578.581293685,59462876.4578443,114059448.30377315,24908487.909712635,63041755.93174385,360687562.14439535
2050,97549688.22876233,6967324.150228098,60514337.280006796,117054736.64986522,24908487.909712635,77493435.78090943,384488009.9994845
