year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,5621054245.15311,311357063.9065473,625652.8935161297,1217098.2062728188,0.0,339869.7442257764,5934593929.903672
2030,4209600235.932267,142215823.56508106,764697.9815340858,1477169.9561489816,0.0,485270.4124224364,4354543197.847453
2040,5134249843.124974,317899863.7716056,891943.1468676645,1710891.7245565944,0.0,630417.5593174385,5455382959.327322
2050,5361311985.349016,385968644.81915104,907715.0592001019,1755821.0497479755,0.0,774934.3578090942,5750719100.634925
