year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,92480746.55795863,6842806.475417731,41280045.097664356,89256469.79247405,19154103.058242563,25797124.222951442,274811295.2047088
2030,NT,79072137.22687776,2865974.7040774943,47500713.69428178,104698728.90559638,25538804.07765675,34396165.63060192,294072524.2390921
2040,DE,36661235.24686247,1956376.9060409593,18098348.661822326,42867472.19759911,8512934.692552248,14331735.679417467,122428103.38429458
2040,GA,27893149.23576536,1026214.4872565146,17277922.11481366,39843833.63695062,8512934.692552248,14331735.679417467,108885789.84675588
2040,NT,34725246.692192376,1725094.3493884983,17947445.38994347,42293743.81373268,8512934.692552248,14331735.679417467,119536200.61722673
2050,DE,60014155.26605761,3540581.780634965,27715089.461977467,68363489.25046343,12769402.038828375,25797124.222951442,198199842.02091327
2050,GA,45119828.6557106,1899825.391382018,26519030.72853221,63664777.621156186,12769402.038828375,25797124.222951442,175769988.65856084
