line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.9591665027219249,0.8377976190476191
88,DE,2050,0.955292758928378,0.8005952380952381
88,GA,2040,0.9688825714981988,0.8839285714285715
88,GA,2050,0.9638529896672041,0.8541666666666666
88,NT,2025,0.9836389337337099,0.9255952380952381
88,NT,2030,0.9770547619727868,0.8958333333333335
88,NT,2040,0.9618145854815463,0.8526785714285715
89,DE,2040,0.7985801258968246,0.25446428571428575
89,DE,2050,0.8277137017719546,0.36904761904761907
89,GA,2040,0.7847915615300113,0.21577380952380953
89,GA,2050,0.7940551746166354,0.23958333333333334
89,NT,2025,0.7708029461493837,0.1279761904761905
89,NT,2030,0.7735000002103128,0.17113095238095238
89,NT,2040,0.7941254341367955,0.24255952380952384
90,DE,2040,0.42505628686512276,0.07738095238095238
90,DE,2050,0.481857654833126,0.0967261904761905
90,GA,2040,0.3865884138018366,0.04761904761904762
90,GA,2050,0.40589382861277323,0.06845238095238096
90,NT,2025,0.33990232874639903,0.03273809523809524
90,NT,2030,0.36172225793561447,0.03869047619047619
90,NT,2040,0.4142511978494027,0.07291666666666667
91,DE,2040,0.9749379987934268,0.8973214285714286
91,DE,2050,0.9566974152867683,0.8377976190476191
91,GA,2040,0.9744382759135264,0.9047619047619048
91,GA,2050,0.9793378190315147,0.9136904761904762
91,NT,2025,0.9849446961504149,0.9360119047619048
91,NT,2030,0.9813872554516796,0.9285714285714286
91,NT,2040,0.9779092277392453,0.9017857142857144
92,DE,2040,0.8860512279617981,0.7842261904761906
92,DE,2050,0.9143912988219671,0.8348214285714286
92,GA,2040,0.8998996551519102,0.8139880952380952
92,GA,2050,0.8953004725438908,0.8288690476190477
92,NT,2025,0.8875553235581076,0.7842261904761906
92,NT,2030,0.8869415566240352,0.7946428571428572
92,NT,2040,0.8872175432990032,0.8065476190476191
93,DE,2040,0.9981456291118139,0.9970238095238096
93,DE,2050,0.9992336911800134,0.9985119047619048
93,GA,2040,0.9969200318200958,0.9955357142857143
93,GA,2050,0.9978336914615881,0.9955357142857143
93,NT,2025,0.997806732394281,0.9955357142857143
93,NT,2030,0.9982775443273308,0.9970238095238096
93,NT,2040,0.9984036168986314,0.9970238095238096
95,DE,2040,0.9836791309782584,0.9583333333333334
95,DE,2050,0.9744764625840083,0.9538690476190476
95,GA,2040,0.9909882922762261,0.9761904761904763
95,GA,2050,0.9890278381436455,0.9672619047619048
95,NT,2025,0.9973936833036557,0.986607142857143
95,NT,2030,0.9945901631251276,0.9791666666666666
95,NT,2040,0.9849612772685936,0.9642857142857143
96,DE,2040,0.3227630244575253,0.0029761904761904765
96,DE,2050,0.3084584861944608,0.004464285714285715
96,GA,2040,0.30214199618824483,0.004464285714285715
96,GA,2050,0.3146872884194953,0.0014880952380952382
96,NT,2025,0.25834439694309597,0.004464285714285715
96,NT,2030,0.2762220946570543,0.004464285714285715
96,NT,2040,0.3200890118204462,0.0029761904761904765
97,DE,2040,0.10670390091294198,0.0
97,DE,2050,0.10853425188525939,0.0
97,GA,2040,0.12231498278596502,0.0
97,GA,2050,0.11315772728462455,0.0
97,NT,2025,0.11797950771137973,0.0
97,NT,2030,0.11977107062820286,0.0
97,NT,2040,0.11011323483584609,0.0
99,DE,2040,0.9986916714756473,0.9955357142857143
99,DE,2050,0.9962500938072063,0.9895833333333334
99,GA,2040,0.9983258842188982,0.9970238095238096
99,GA,2050,0.9985498792802944,0.9970238095238096
99,NT,2025,0.9998710954352565,0.9985119047619048
99,NT,2030,0.9993979603801794,0.9985119047619048
99,NT,2040,0.9989337165444493,0.9970238095238096
100,DE,2040,0.21574109898793115,0.0029761904761904765
100,DE,2050,0.23416081616645107,0.005952380952380953
100,GA,2040,0.18860002808903698,0.007440476190476191
100,GA,2050,0.20526605569505593,0.004464285714285715
100,NT,2025,0.15481129354964468,0.0029761904761904765
100,NT,2030,0.16246513285954825,0.0014880952380952382
100,NT,2040,0.20960234388609522,0.004464285714285715
101,DE,2040,0.8560457226110234,0.7127976190476191
101,DE,2050,0.8595499016092003,0.7232142857142857
101,GA,2040,0.8625065129012415,0.7410714285714286
101,GA,2050,0.8513371203863066,0.7023809523809524
101,NT,2025,0.8958229700162033,0.7767857142857144
101,NT,2030,0.8846852680196545,0.7678571428571429
101,NT,2040,0.8526261154384617,0.711309523809524
102,DE,2040,0.3854596500668284,0.01636904761904762
102,DE,2050,0.37484051198510654,0.010416666666666666
102,GA,2040,0.40815681002218174,0.005952380952380953
102,GA,2050,0.3889834854100883,0.00892857142857143
102,NT,2025,0.42310399052253717,0.007440476190476191
102,NT,2030,0.4206180089520364,0.005952380952380953
102,NT,2040,0.38536288620083187,0.00892857142857143
103,DE,2040,0.8278247701801917,0.662202380952381
103,DE,2050,0.8346697305087697,0.6636904761904762
103,GA,2040,0.7932540667147416,0.605654761904762
103,GA,2050,0.8308611415122986,0.662202380952381
103,NT,2025,0.7988572793950502,0.5848214285714286
103,NT,2030,0.8013452458439324,0.5952380952380952
103,NT,2040,0.8238034032808663,0.6517857142857144
104,DE,2040,0.8447205741499182,0.6607142857142857
104,DE,2050,0.8461840072739778,0.6770833333333334
104,GA,2040,0.8346290089717086,0.6398809523809524
104,GA,2050,0.8372006185256043,0.6458333333333334
104,NT,2025,0.851684622702107,0.636904761904762
104,NT,2030,0.8452905690735594,0.636904761904762
104,NT,2040,0.8387228866434064,0.6383928571428572
105,DE,2040,0.5611173261403802,0.020833333333333332
105,DE,2050,0.5670630941061793,0.02380952380952381
105,GA,2040,0.5521945775501396,0.011904761904761906
105,GA,2050,0.5596987934391924,0.01636904761904762
105,NT,2025,0.5341627501915134,0.004464285714285715
105,NT,2030,0.5401321109043149,0.004464285714285715
105,NT,2040,0.5617381499458821,0.019345238095238096
106,DE,2040,0.9988697236536542,0.9985119047619048
106,DE,2050,0.9966091709609627,0.9955357142857143
106,GA,2040,0.9951954079714621,0.9940476190476191
106,GA,2050,0.9971295130209823,0.9955357142857143
106,NT,2025,0.9965858026657214,0.9955357142857143
106,NT,2030,0.9974573929754279,0.9955357142857143
106,NT,2040,0.9971450682609161,0.9955357142857143
107,DE,2040,0.9734281413498682,0.9404761904761906
107,DE,2050,0.9574637250224297,0.9285714285714286
107,GA,2040,0.980559073728856,0.9508928571428572
107,GA,2050,0.9826832103986649,0.9523809523809524
107,NT,2025,0.9901943661717676,0.9747023809523809
107,NT,2030,0.9846667587300773,0.955357142857143
107,NT,2040,0.9770868264802991,0.9404761904761906
219,DE,2040,0.634450410566994,0.06994047619047619
219,DE,2050,0.6354220017165941,0.05803571428571429
219,GA,2040,0.5993349370396287,0.046130952380952384
219,GA,2050,0.6286682000398667,0.06696428571428571
219,NT,2025,0.5766516901707047,0.03571428571428572
219,NT,2030,0.5839568266031806,0.03869047619047619
219,NT,2040,0.6321798545898536,0.07142857142857144
