year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,275179209.3032638,7239099.52339592,579127961.8716736,1281847495.7545033,1860975457.6261768
2030,NT,295095390.3319677,9066600.88315605,725328070.6524839,1596026442.6067064,2321354513.25919
2040,DE,368457291.4998212,18478560.86225065,1478284868.980052,3257248123.3442183,4735532992.32427
2040,GA,327842414.77740467,12637353.675242474,1010988294.019398,2215703885.126095,3226692179.145493
2040,NT,359773221.35239005,17139122.079950664,1371129766.3960528,3017105646.850556,4388235413.246609
2050,DE,397756135.5059122,23069779.834749848,1845582386.7799878,4089085873.792584,5934668260.572572
2050,GA,352776216.6328626,16082785.380445046,1286622830.4356036,2824509804.628992,4111132635.0645957
