year,carrier,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_production_cost,total_co2_emission_cost,total_production_cost_with_emission,total_cost
2025,CCGT,15225.166000000001,0.0,11,0,0.0,30258730.155686498,6051746.031137301,1180574690.9105592,484139682.49098396,1664714373.4015431,1664714373.4015431
2025,coal,2369.6967413669563,0.0,5,0,0.0,3492216.153701823,1187353.49225862,98469913.06119838,94988279.3806896,193458192.44188797,193458192.44188797
2025,offwind-ac,6867.326110916833,3180.349353735604,9,4,587527109.5966172,46464991.39824252,0.0,696974.8709736378,0.0,696974.8709736378,588224084.4675908
2025,onwind,16019.751672361648,10835.987024503367,11,7,1041185435.8222384,105998295.15419382,0.0,1589974.4273129054,0.0,1589974.4273129054,1042775410.2495513
2025,ror,1392.75412375,1319.25,4,2,394640741.73788613,37370727.99553622,0.0,0.0,0.0,0.0,394640741.73788613
2025,solar,6353.509636519333,6353.509636519333,11,11,226198102.72755942,51594248.445902884,0.0,515942.4844590288,0.0,515942.4844590288,226714045.21201846
2030,CCGT,15225.166000000001,0.0,11,0,0.0,37450439.7132515,7490087.9426502995,1462306062.3925793,599207035.412024,2061513097.8046033,2061513097.8046033
2030,coal,2369.6967413669563,0.0,5,0,0.0,4636802.766193379,1576512.9405057488,130743787.08917996,126121035.24045992,256864822.32963985,256864822.32963985
2030,offwind-ac,6867.326110916833,3318.8809450982803,9,5,612914079.8112469,49767034.54531435,0.0,746505.5181797151,0.0,746505.5181797151,613660585.3294266
2030,onwind,16019.751672361648,10835.987024503367,11,7,1041077075.9519935,114276341.48722434,0.0,1714145.122308363,0.0,1714145.122308363,1042791221.0743018
2030,ror,1392.75412375,1319.25,4,2,394627549.23788613,37370523.37408125,0.0,0.0,0.0,0.0,394627549.23788613
2030,solar,6353.509636519333,6353.509636519333,11,11,226134567.63119423,51594248.445902884,0.0,515942.4844590288,0.0,515942.4844590288,226650510.11565328
2040,CCGT,15225.166000000001,464.9360052359352,11,1,46032258.14503918,66141696.108101435,13228339.221620288,2589765185.459814,1058267137.729623,3648032323.189437,3694064581.334476
2040,coal,2369.6967413669563,0.0,5,0,0.0,8401979.365277376,2856672.9841943076,236910357.5572908,228533838.73554462,465444196.2928354,465444196.2928354
2040,offwind-ac,6867.326110916833,3510.3416068798733,9,5,648009556.9939471,57215783.97907205,0.0,858236.7596860807,0.0,858236.7596860807,648867793.7536333
2040,onwind,16019.751672361648,10835.987024503367,11,7,1040968716.0817485,131299745.26931503,0.0,1969496.1790397232,0.0,1969496.1790397232,1042938212.2607882
2040,ror,1392.75412375,1319.25,4,2,394614356.73788613,37370856.042203166,0.0,0.0,0.0,0.0,394614356.73788613
2040,solar,6353.509636519333,6353.509636519333,11,11,226071032.53482905,51594248.44590288,0.0,515942.48445902875,0.0,515942.48445902875,226586975.0192881
2050,CCGT,15225.166000000001,1502.0,11,1,148694589.39831498,80385552.67870417,16077110.535740834,3163153391.727623,1286168842.8592668,4449322234.586889,4598016823.985205
2050,coal,2369.6967413669563,0.0,5,0,0.0,10291682.564284157,3499172.0718566133,290194261.39595175,279933765.7485291,570128027.1444808,570128027.1444808
2050,offwind-ac,6867.326110916833,3510.3416068798733,9,5,647974453.5778782,58986405.97981274,0.0,884796.089697191,0.0,884796.089697191,648859249.6675755
2050,onwind,16019.751672361648,10835.987024503367,11,7,1040860356.2115033,136629834.20380464,0.0,2049447.513057067,0.0,2049447.513057067,1042909803.7245604
2050,ror,1392.75412375,1319.25,4,2,394601164.23788613,37378452.19687881,0.0,0.0,0.0,0.0,394601164.23788613
2050,solar,6353.509636519333,6353.509636519333,11,11,226007497.43846384,51594248.445902884,0.0,515942.4844590288,0.0,515942.4844590288,226523439.92292288
