,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,127.152,0,0.0,0.0
1,127.152,192.131,0,0.0,0.0
2,192.131,257.111,0,0.0,0.0
3,257.111,322.09,0,0.0,0.0
4,322.09,387.069,0,0.0,0.0
5,387.069,452.049,0,0.0,0.0
6,452.049,517.028,0,0.0,0.0
7,517.028,582.007,0,0.0,0.0
8,582.007,646.987,0,0.0,0.0
9,646.987,711.966,0,0.0,0.0
10,711.966,776.946,0,0.0,0.0
11,776.946,841.925,0,0.0,0.0
12,841.925,906.904,0,0.0,0.0
13,906.904,971.884,0,0.0,0.0
14,971.884,1036.863,0,0.0,0.0
15,1036.863,1101.843,0,0.0,0.0
16,1101.843,1166.822,0,0.0,0.0
17,1166.822,1231.801,0,0.0,0.0
18,1231.801,1296.781,0,0.0,0.0
19,1296.781,1361.76,0,0.0,0.0
20,1361.76,1426.739,0,0.0,0.0
21,1426.739,1491.719,0,0.0,0.0
22,1491.719,1556.698,0,0.0,0.0
23,1556.698,1621.678,0,0.0,0.0
24,1621.678,1686.657,0,0.0,0.0
25,1686.657,1751.636,0,0.0,0.0
26,1751.636,1816.616,0,0.0,0.0
27,1816.616,1881.595,0,0.0,0.0
28,1881.595,1946.574,0,0.0,0.0
29,1946.574,2011.554,0,0.0,0.0
30,2011.554,2076.533,0,0.0,0.0
31,2076.533,2141.513,0,0.0,0.0
32,2141.513,2206.492,0,0.0,0.0
33,2206.492,2271.471,0,0.0,0.0
34,2271.471,2336.451,0,0.0,0.0
35,2336.451,2401.43,0,0.0,0.0
36,2401.43,2466.41,0,0.0,0.0
37,2466.41,2531.389,0,0.0,0.0
38,2531.389,2596.368,0,0.0,0.0
39,2596.368,2661.348,0,0.0,0.0
40,2661.348,2726.327,0,0.0,0.0
41,2726.327,2791.306,0,0.0,0.0
42,2791.306,2856.286,0,0.0,0.0
43,2856.286,2921.265,0,0.0,0.0
44,2921.265,2986.245,0,0.0,0.0
45,2986.245,3051.224,0,0.0,0.0
46,3051.224,3116.203,0,0.0,0.0
47,3116.203,3181.183,0,0.0,0.0
48,3181.183,3246.162,0,0.0,0.0
49,3246.162,3311.141,0,0.0,0.0
50,3311.141,3376.121,0,0.0,0.0
51,3376.121,3441.1,0,0.0,0.0
52,3441.1,3506.08,0,0.0,0.0
53,3506.08,3571.059,0,0.0,0.0
54,3571.059,3636.038,0,0.0,0.0
55,3636.038,3701.018,0,0.0,0.0
56,3701.018,3765.997,0,0.0,0.0
57,3765.997,3830.977,0,0.0,0.0
58,3830.977,3895.956,0,0.0,0.0
59,3895.956,3960.935,0,0.0,0.0
60,3960.935,4025.915,0,0.0,0.0
61,4025.915,4090.894,0,0.0,0.0
62,4090.894,4155.873,0,0.0,0.0
63,4155.873,4220.853,0,0.0,0.0
64,4220.853,4285.832,0,0.0,0.0
65,4285.832,4350.812,0,0.0,0.0
66,4350.812,4415.791,0,0.0,0.0
67,4415.791,4480.77,0,0.0,0.0
68,4480.77,4545.75,0,0.0,0.0
69,4545.75,4610.729,0,0.0,0.0
70,4610.729,4675.708,0,0.0,0.0
71,4675.708,4740.688,0,0.0,0.0
72,4740.688,4805.667,0,0.0,0.0
73,4805.667,4870.647,0,0.0,0.0
74,4870.647,4935.626,0,0.0,0.0
75,4935.626,5000.605,0,0.0,0.0
76,5000.605,5065.585,0,0.0,0.0
77,5065.585,5130.564,0,0.0,0.0
78,5130.564,5195.544,0,0.0,0.0
79,5195.544,5260.523,0,0.0,0.0
80,5260.523,5325.502,0,0.0,0.0
81,5325.502,5390.482,0,0.0,0.0
82,5390.482,5455.461,0,0.0,0.0
83,5455.461,5520.44,0,0.0,0.0
84,5520.44,5585.42,0,0.0,0.0
85,5585.42,5650.399,0,0.0,0.0
86,5650.399,5715.379,0,0.0,0.0
87,5715.379,5780.358,0,0.0,0.0
88,5780.358,5845.337,0,0.0,0.0
89,5845.337,5910.317,0,0.0,0.0
90,5910.317,5975.296,0,0.0,0.0
91,5975.296,6040.275,2,0.030404378230465188,0.003865182436611008
92,6040.275,6105.255,15,0.2280328367284889,0.028988868274582563
93,6105.255,6170.234,114,1.7330495591365156,0.22031539888682744
94,6170.234,6235.214,750,11.401641836424444,1.4494434137291279
95,6235.214,6300.193,1783,27.10550319245971,3.4458101422387135
96,6300.193,6365.172,2122,32.25904530252357,4.100958565244279
97,6365.172,6430.152,1417,21.541501976284586,2.7384817563388992
98,6430.152,6495.131,326,4.955913651565826,0.6300247371675943
99,6495.131,6560.111,49,0.7449072666463971,0.0946969696969697
