,lower_bound,upper_bound,count,percent_of_high,percent_of_total
96,6300.193,6365.172,2122,32.25904530252357,4.100958565244279
95,6235.214,6300.193,1783,27.10550319245971,3.4458101422387135
97,6365.172,6430.152,1417,21.541501976284586,2.7384817563388992
94,6170.234,6235.214,750,11.401641836424444,1.4494434137291279
98,6430.152,6495.131,326,4.955913651565826,0.6300247371675943
93,6105.255,6170.234,114,1.7330495591365156,0.22031539888682744
99,6495.131,6560.111,49,0.7449072666463971,0.0946969696969697
92,6040.275,6105.255,15,0.2280328367284889,0.028988868274582563
91,5975.296,6040.275,2,0.030404378230465188,0.003865182436611008
61,4025.915,4090.894,0,0.0,0.0
