dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
branch_extension_duals,2025,All,19,11,57.89473684210527,-161805.05736927124
branch_extension_duals,2030,All,19,10,52.63157894736842,-62059.043712074854
branch_extension_duals,2040,All,19,9,47.368421052631575,-30280.32418212994
branch_extension_duals,2050,All,19,7,36.84210526315789,-6325.815288002675
branch_flow_new_duals_max,2025,NT,12768,1783,13.964598997493734,-2.4768023077009658
branch_flow_new_duals_max,2030,NT,12768,1803,14.121240601503759,-0.9214725177438251
branch_flow_new_duals_max,2040,DE,12768,1804,14.12907268170426,-0.8525343221328399
branch_flow_new_duals_max,2040,GA,12768,1881,14.732142857142858,-0.7399553267683969
branch_flow_new_duals_max,2040,NT,12768,1838,14.395363408521304,-0.7918376996095053
branch_flow_new_duals_max,2050,DE,12768,1126,8.818922305764412,-0.5062882952544127
branch_flow_new_duals_max,2050,GA,12768,1125,8.811090225563909,-0.47656860678183666
branch_flow_new_duals_min,2025,NT,12768,4863,38.087406015037594,8.948191644697387
branch_flow_new_duals_min,2030,NT,12768,4812,37.68796992481203,2.754293261830782
branch_flow_new_duals_min,2040,DE,12768,4901,38.38502506265664,2.2708077157666975
branch_flow_new_duals_min,2040,GA,12768,4830,37.82894736842105,1.9017833449574049
branch_flow_new_duals_min,2040,NT,12768,4887,38.275375939849624,2.137225346418181
branch_flow_new_duals_min,2050,DE,12768,5897,46.185776942355886,2.026594812913004
branch_flow_new_duals_min,2050,GA,12768,5875,46.013471177944865,1.6761799180899768
branch_flow_old_duals_max,2025,NT,12768,1338,10.479323308270677,-2.476802307700977
branch_flow_old_duals_max,2030,NT,12768,1409,11.035401002506266,-0.9214725177438285
branch_flow_old_duals_max,2040,DE,12768,1450,11.356516290726818,-0.8525343221278742
branch_flow_old_duals_max,2040,GA,12768,1459,11.427005012531328,-0.7399553267584625
branch_flow_old_duals_max,2040,NT,12768,1458,11.419172932330827,-0.7918376995946025
branch_flow_old_duals_max,2050,DE,12768,952,7.456140350877193,-0.5062882952544138
branch_flow_old_duals_max,2050,GA,12768,927,7.260338345864661,-0.47656860678183766
branch_flow_old_duals_min,2025,NT,12768,4877,38.19705513784461,8.948191644697387
branch_flow_old_duals_min,2030,NT,12768,4909,38.44768170426065,2.7542932618307816
branch_flow_old_duals_min,2040,DE,12768,4990,39.08208020050125,2.2708077157617295
branch_flow_old_duals_min,2040,GA,12768,4906,38.42418546365915,1.901783344947468
branch_flow_old_duals_min,2040,NT,12768,4970,38.92543859649123,2.137225346403276
branch_flow_old_duals_min,2050,DE,12768,5937,46.49906015037594,2.0265948129130034
branch_flow_old_duals_min,2050,GA,12768,5902,46.2249373433584,1.676179918089977
emissions_duals,2025,NT,1,1,100.0,-32514.833030767066
emissions_duals,2030,NT,1,1,100.0,-32526.08853386653
emissions_duals,2040,DE,1,1,100.0,-32526.088533866532
emissions_duals,2040,GA,1,1,100.0,-32399.80494555831
emissions_duals,2040,NT,1,1,100.0,-32526.088533866532
emissions_duals,2050,DE,1,1,100.0,-32310.6218244366
emissions_duals,2050,GA,1,1,100.0,-32310.6218244366
gen_extension_duals,2025,All,51,35,68.62745098039215,-2158976.340695126
gen_extension_duals,2030,All,51,35,68.62745098039215,-556897.9560547877
gen_extension_duals,2040,All,51,35,68.62745098039215,-245507.95945218307
gen_extension_duals,2050,All,51,29,56.86274509803921,-49831.662061518204
gen_output_new_duals,2025,NT,34272,18518,54.032446311858074,-1542.3473174974604
gen_output_new_duals,2030,NT,34272,14685,42.84838935574229,-504.4832053107597
gen_output_new_duals,2040,DE,34272,13883,40.508286647992534,-426.61101554176196
gen_output_new_duals,2040,GA,34272,13124,38.2936507936508,-361.8947234872347
gen_output_new_duals,2040,NT,34272,13744,40.10270774976657,-400.9962128388697
gen_output_new_duals,2050,DE,34272,12684,37.00980392156863,-336.0777853077379
gen_output_new_duals,2050,GA,34272,12052,35.16573295985061,-290.5419151370929
gen_output_old_duals,2025,NT,34272,18532,54.07329598506069,-1542.3473174974604
gen_output_old_duals,2030,NT,34272,14701,42.89507469654528,-504.4832053107597
gen_output_old_duals,2040,DE,34272,13907,40.57831465919701,-426.6110155417601
gen_output_old_duals,2040,GA,34272,13148,38.363678804855276,-361.8947234872329
gen_output_old_duals,2040,NT,34272,13765,40.163982259570496,-400.9962128388697
gen_output_old_duals,2050,DE,34272,12706,37.07399626517274,-336.0777853077379
gen_output_old_duals,2050,GA,34272,12077,35.238678804855276,-290.5419151370929
load_shedding_duals,2025,NT,7392,742,10.037878787878787,-5.532023508305001
load_shedding_duals,2030,NT,7392,294,3.977272727272727,-2.330414073885335
load_shedding_duals,2040,DE,7392,237,3.206168831168831,-1.8454604439508473
load_shedding_duals,2040,GA,7392,194,2.6244588744588744,-1.4684890412274696
load_shedding_duals,2040,NT,7392,227,3.070887445887446,-1.7934950681034145
load_shedding_duals,2050,DE,7392,154,2.083333333333333,-1.2268458452763038
load_shedding_duals,2050,GA,7392,127,1.718073593073593,-1.0245626009632025
power_balance_duals,2025,NT,7392,7392,100.0,2246.486741992348
power_balance_duals,2030,NT,7392,7392,100.0,734.7913790248758
power_balance_duals,2040,DE,7392,7392,100.0,621.3571932082295
power_balance_duals,2040,GA,7392,7392,100.0,527.1075968203885
power_balance_duals,2040,NT,7392,7392,100.0,584.0573886024519
power_balance_duals,2050,DE,7392,7392,100.0,489.4988606367023
power_balance_duals,2050,GA,7392,7392,100.0,423.1821940587058
