year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,3746406249.8909397,1368411.944995926,182577093.41034913,3791705069.2361765,1665816281.0587006,0.0,0.0,5457521350.294877,3930351755.2462845,5457521350.294877,9387873105.54116
2030,NT,3039157250.4734674,2479334.0634665564,46700329.71285977,3157738612.8775587,1343108707.5809522,0.0,0.0,4500847320.458511,3088336914.2497935,4500847320.458511,7589184234.708305
2040,DE,1331254287.2689848,6971473.598454237,0.0,4451728985.586553,1919379647.3823411,44081334.32658246,0.0,6371108632.968894,1338225760.867439,6415189967.295477,7753415728.162916
2040,GA,1331254287.2689848,6971473.598454237,0.0,3344395175.189539,1422610265.4768689,0.0,0.0,4767005440.666408,1338225760.867439,4767005440.666408,6105231201.533847
2040,NT,1331254287.2689848,6971473.598454237,0.0,4204139348.941597,1807579540.1353357,0.0,0.0,6011718889.076933,1338225760.867439,6011718889.076933,7349944649.944372
2050,DE,410347533.255107,225994484.6018213,0.0,4881614594.233668,2113060617.3803856,0.0,0.0,6994675211.614054,636342017.8569283,6994675211.614054,7631017229.470982
2050,GA,410347533.255107,225994484.6018213,0.0,3621566575.1567063,1547185018.2739213,0.0,0.0,5168751593.430628,636342017.8569283,5168751593.430628,5805093611.287556
All,All,8527165320.888498,236813704.20873803,229277423.1232089,15201122103.381487,6555570957.464989,14693778.10886082,0.0,21756693060.846474,8993256448.220446,21771386838.955334,30764643287.17578
